ip_address,hostname,mac_address,device_type,manufacturer,model,is_managed,has_security_patches,encryption_enabled,authentication_required,firewall_protected,access_control,vulnerabilities,cve_count,last_seen,confidence_level,firmware_version,protocol
192.168.209.163,DEVICE-192-168-209-163,1D:2D:52:55:1A:43,Safety_Controller,Endress+Hauser,Safety_Controller-249,true,false,false,true,true,Role-Based,1,0,2025-11-10,72,v20.19,BACnet
192.168.73.243,DEVICE-192-168-73-243,14:3F:63:43:37:13,Safety_Controller,Endress+Hauser,Safety_Controller-979,true,true,false,false,true,Basic,1,0,2025-11-09,100,v16.0,Modbus TCP
192.168.20.239,Smar-4046,2E:37:17:47:19:4F,Smart_Transmitter,Schneider,Smart_Transmitter-868,true,true,false,false,true,Basic,1,0,2025-11-06,90,v3.1.0,Unknown
192.168.145.39,DEV-081,2B:3C:4A:23:56:21,Controller,Unknown,Unknown,true,true,false,true,true,Basic,3,1,2025-11-06,71,v5.0,Modbus TCP
192.168.183.56,,30:1F:2E:5C:2C:63,VFD,Generic,Unknown,true,true,false,false,false,Basic,2,0,2025-11-10,60,v2.8.3,BACnet
192.168.32.214,Anal-3923,20:27:29:32:58:10,Analyzer,Emerson,Analyzer-346,true,true,true,false,false,Basic,3,1,2025-11-08,74,v2.8.3,HART-IP
192.168.83.63,Gate-1725,11:35:47:57:59:3A,Gateway,Endress+Hauser,Gateway-685,true,true,true,true,false,Role-Based,0,0,2025-11-06,89,v21.11,Unknown
192.168.22.242,,32:3A:C:28:63:1F,Smart_Transmitter,Yokogawa,Smart_Transmitter-787,false,false,false,false,false,None,3,1,2025-11-09,90,Unknown,Modbus TCP
192.168.218.45,DEV-052,1D:4B:B:28:1C:40,Controller,Unknown,Unknown,true,true,true,true,true,Basic,2,0,2025-11-09,93,v14.3,Modbus TCP
192.168.85.120,IP_C-3505,58:25:39:37:2B:5A,IP_Camera,ABB,IP_Camera-177,false,false,false,false,true,None,6,1,2025-11-05,100,v20.19,Unknown
192.168.123.27,Gate-1768,33:1B:44:49:5B:19,Gateway,Rosemount,Gateway-259,true,true,false,false,true,Role-Based,3,0,2025-11-07,65,v14.3,BACnet
192.168.138.39,DEVICE-192-168-138-39,30:1E:39:4D:37:1F,Gateway,Emerson,Gateway-914,true,true,false,false,true,Basic,1,0,2025-11-04,78,v16.0,BACnet
192.168.150.31,,29:58:63:2B:19:1C,IP_Camera,Rosemount,IP_Camera-321,true,true,false,true,true,Basic,1,0,2025-11-07,77,v21.11,BACnet
192.168.29.201,,3E:C:39:34:5D:22,Gateway,Yokogawa,Gateway-877,true,true,false,false,true,Role-Based,3,1,2025-11-06,61,R4.03,Modbus TCP
192.168.196.163,Smar-0625,24:63:28:33:40:32,Smart_Transmitter,Generic,Unknown,true,true,false,true,false,Basic,1,0,2025-11-09,69,v16.0,HART-IP
192.168.221.113,Prot-2099,26:28:14:5A:3B:3C,Protocol_Converter,Yokogawa,Protocol_Converter-314,true,true,false,false,true,Role-Based,0,0,2025-11-10,69,v3.1.0,Modbus TCP
192.168.245.246,Swit-4053,57:27:5D:25:57:50,Switch,Endress+Hauser,Switch-713,true,true,false,false,true,Role-Based,1,0,2025-11-08,95,R511.5,Modbus TCP
192.168.208.193,DEV-306,51:1F:3D:14:1A:25,Server,ABB,Model-6265,true,true,false,true,false,Role-Based,2,0,2025-11-03,93,R4.03,Profinet
192.168.122.11,,63:59:1D:62:50:14,Engineering_Workstation,Generic,Unknown,true,true,false,true,true,Role-Based,0,0,2025-11-04,84,v4.5.2,Modbus TCP
192.168.37.171,DEVICE-192-168-37-171,32:21:26:2A:51:4A,Smart_Transmitter,Generic,Unknown,true,true,false,true,false,Basic,3,0,2025-11-06,68,v5.0,BACnet
192.168.66.132,IP_C-3137,54:20:D:33:3F:5B,IP_Camera,Schneider,IP_Camera-792,true,false,false,false,true,Basic,1,0,2025-11-06,78,v16.0,BACnet
192.168.199.237,DEVICE-192-168-199-237,29:5E:27:4F:1B:59,IP_Camera,Yokogawa,IP_Camera-662,true,true,false,true,true,Basic,2,1,2025-11-09,71,v5.0,BACnet
192.168.185.100,DEVICE-192-168-185-100,45:D:52:16:1E:20,Smart_Transmitter,ABB,Smart_Transmitter-187,true,false,false,false,true,Basic,2,1,2025-11-06,99,v4.5.2,HART-IP
192.168.153.128,DEVICE-192-168-153-128,51:34:58:32:53:3D,Safety_Controller,Schneider,Safety_Controller-754,true,true,false,false,false,Role-Based,0,0,2025-11-10,97,v16.0,Modbus TCP
192.168.90.213,DEV-286,63:15:16:1D:12:12,Engineering_Workstation,Allen-Bradley,Model-7152,false,false,false,false,true,None,5,2,2025-11-08,64,v16.0,Modbus TCP
192.168.230.125,DEVICE-192-168-230-125,F:29:60:55:19:10,SCADA,Yokogawa,Model-6878,true,true,false,true,true,Basic,0,0,2025-11-06,92,v21.11,Modbus TCP
192.168.205.241,Anal-3595,37:3C:27:16:32:1D,Analyzer,ABB,Analyzer-916,false,false,false,false,false,None,4,2,2025-11-04,84,v21.11,BACnet
192.168.37.157,IP_C-1460,32:5B:5C:63:4E:50,IP_Camera,Unknown,Unknown,true,true,false,true,false,Role-Based,1,0,2025-11-06,83,v16.0,Unknown
192.168.183.134,DEVICE-192-168-183-134,51:3A:35:60:17:16,Analyzer,Schneider,Analyzer-496,true,true,false,false,false,Role-Based,3,1,2025-11-03,62,v1.2.3,Modbus TCP
192.168.124.70,DEVICE-192-168-124-70,49:52:14:5C:28:3E,Smart_Transmitter,Emerson,Smart_Transmitter-625,true,true,false,false,true,Basic,0,0,2025-11-08,94,v2.8.1,HART-IP
192.168.38.168,,2B:2C:1A:36:31:57,IP_Camera,Siemens,IP_Camera-665,true,true,false,false,true,Role-Based,3,1,2025-11-10,96,v1.2.3,BACnet
192.168.228.153,DEVICE-192-168-228-153,63:4A:4D:3D:3A:4B,Safety_Controller,Rosemount,Safety_Controller-131,true,false,false,true,true,Basic,0,0,2025-11-07,97,v4.5.2,BACnet
192.168.164.178,Smar-3502,4E:51:12:62:A:4E,Smart_Transmitter,Generic,Unknown,true,true,true,false,false,Basic,3,0,2025-11-06,82,v4.5.2,Unknown
192.168.39.20,Safe-3273,44:47:D:45:38:39,Safety_Controller,Generic,Unknown,true,true,false,false,true,Basic,2,1,2025-11-10,89,v21.11,BACnet
192.168.171.174,DEVICE-192-168-171-174,46:62:17:46:1B:57,Analyzer,ABB,Analyzer-980,true,true,true,false,true,Basic,3,0,2025-11-06,60,v3.1.0,HART-IP
192.168.118.58,Safe-2544,3F:27:1E:34:5D:25,Safety_Controller,Yokogawa,Safety_Controller-610,true,true,false,false,true,Basic,0,0,2025-11-05,77,v16.0,BACnet
192.168.186.145,Anal-3440,56:4A:2F:4F:28:2E,Analyzer,Siemens,Analyzer-118,true,true,true,false,false,Basic,2,0,2025-11-07,65,v3.1.0,Modbus TCP
192.168.143.119,DEVICE-192-168-143-119,1F:3E:2E:36:61:39,Protocol_Converter,Rosemount,Protocol_Converter-304,true,true,false,false,true,Role-Based,3,1,2025-11-10,76,v21.11,HART-IP
192.168.233.142,DEVICE-192-168-233-142,58:14:46:27:12:36,Switch,Schneider,Switch-706,true,true,true,false,false,Role-Based,3,0,2025-11-10,81,v2.8.3,BACnet
192.168.205.148,DEVICE-192-168-205-148,42:A:2F:C:1A:59,IP_Camera,Siemens,IP_Camera-387,true,true,false,false,false,Role-Based,2,0,2025-11-04,95,v4.5.2,Unknown
192.168.49.51,DEV-205,2C:25:5C:50:46:2A,Controller,Honeywell,Model-1206,true,true,true,true,true,Role-Based,1,0,2025-11-03,61,v20.19,Proprietary
192.168.156.201,Gate-2046,5C:2B:3E:61:35:E,Gateway,Schneider,Gateway-327,true,false,false,false,true,Role-Based,1,0,2025-11-06,75,v20.19,Unknown
192.168.56.64,DEVICE-192-168-56-64,10:63:A:4D:28:B,Safety_Controller,Siemens,Safety_Controller-838,true,true,false,true,true,Role-Based,1,0,2025-11-03,88,v14.3,Unknown
192.168.136.185,DEVICE-192-168-136-185,16:20:54:1C:2F:1C,VFD,Rosemount,VFD-591,true,true,false,false,true,Role-Based,1,0,2025-11-03,66,v20.19,Unknown
192.168.141.43,Safe-3580,28:3D:30:53:36:24,Safety_Controller,Schneider,Safety_Controller-597,true,true,false,false,true,Role-Based,0,0,2025-11-07,79,v3.1.0,BACnet
192.168.123.19,,34:58:54:2A:22:41,HMI,Allen-Bradley,Model-4877,true,true,false,true,false,Role-Based,3,0,2025-11-06,77,R4.03,Modbus TCP
192.168.244.108,,50:47:3C:3C:C:5A,Smart_Transmitter,Siemens,Smart_Transmitter-961,true,true,false,false,false,Role-Based,3,1,2025-11-03,78,v2.8.3,Modbus TCP
192.168.163.107,DEVICE-192-168-163-107,2B:41:37:1B:3C:45,Gateway,Schneider,Gateway-671,true,true,false,false,true,Role-Based,2,1,2025-11-07,93,v2.8.3,BACnet
192.168.177.207,,3B:1C:16:4A:4A:41,IP_Camera,ABB,IP_Camera-255,true,true,false,true,false,Basic,1,0,2025-11-10,86,v2.8.1,Unknown
192.168.51.105,Smar-1671,2C:20:23:35:42:26,Smart_Transmitter,Siemens,Smart_Transmitter-976,true,true,false,false,true,Role-Based,3,0,2025-11-03,93,Unknown,HART-IP
192.168.227.22,,39:62:12:11:50:1D,Smart_Transmitter,Siemens,Smart_Transmitter-613,true,true,false,false,false,Role-Based,0,0,2025-11-10,70,v21.11,BACnet
192.168.147.116,,57:17:60:36:22:37,Analyzer,Emerson,Analyzer-870,true,true,false,false,true,Role-Based,0,0,2025-11-08,99,v2.8.1,Unknown
192.168.77.209,Swit-2093,36:16:38:14:2C:51,Switch,Emerson,Switch-659,true,true,false,true,false,Role-Based,2,1,2025-11-07,95,Unknown,HART-IP
192.168.200.65,IP_C-3113,41:5A:62:22:3C:51,IP_Camera,Endress+Hauser,IP_Camera-898,true,true,true,false,true,Basic,3,1,2025-11-05,73,v3.1.0,Unknown
192.168.143.204,DEVICE-192-168-143-204,63:18:3F:52:16:39,DCS,Schneider,Model-6617,true,true,true,false,false,Role-Based,3,1,2025-11-07,67,v16.0,Profinet
192.168.36.104,,63:46:1B:43:10:5E,IP_Camera,Yokogawa,IP_Camera-177,true,true,false,false,false,Role-Based,3,0,2025-11-10,69,R511.5,Unknown
192.168.201.235,DEV-469,41:13:B:18:5E:56,Server,Honeywell,Model-3893,true,true,false,true,true,Role-Based,0,0,2025-11-09,95,v2.8.1,Modbus TCP
192.168.65.47,DEVICE-192-168-65-47,42:36:1B:4B:29:19,IP_Camera,Generic,Unknown,true,true,false,false,true,Role-Based,3,0,2025-11-07,68,v14.3,BACnet
192.168.244.218,IP_C-2880,2E:47:C:41:33:A,IP_Camera,ABB,IP_Camera-677,false,false,false,false,true,None,5,2,2025-11-08,100,v2.8.1,BACnet
192.168.86.64,Prot-2785,20:29:2B:48:1C:48,Protocol_Converter,Siemens,Protocol_Converter-490,true,true,false,false,false,Basic,3,1,2025-11-08,83,v21.11,BACnet
192.168.101.34,VFD-3701,E:3A:2F:58:41:63,VFD,Siemens,VFD-230,true,true,false,false,false,Role-Based,0,0,2025-11-10,90,v3.1.0,Modbus TCP
192.168.131.46,,15:21:60:32:16:26,Historian,GE,Model-9053,true,false,false,true,false,Role-Based,2,1,2025-11-06,71,v1.2.3,Profinet
192.168.128.70,Prot-0919,15:50:19:62:2A:24,Protocol_Converter,Endress+Hauser,Protocol_Converter-509,false,false,false,false,true,None,4,2,2025-11-08,75,v21.11,Modbus TCP
192.168.214.90,Prot-4055,11:35:1B:59:39:34,Protocol_Converter,ABB,Protocol_Converter-754,true,true,false,false,false,Basic,1,0,2025-11-04,93,v20.19,HART-IP
192.168.114.132,DEVICE-192-168-114-132,55:49:1F:4D:3D:11,Safety_Controller,Endress+Hauser,Safety_Controller-159,true,true,false,true,true,Basic,0,0,2025-11-08,100,v20.19,HART-IP
192.168.192.126,DEV-509,36:A:59:3C:50:D,Server,Generic,Unknown,true,true,false,true,true,Role-Based,3,0,2025-11-09,69,v4.5.2,Modbus TCP
192.168.194.134,Anal-2042,43:16:58:2B:47:20,Analyzer,Emerson,Analyzer-337,true,true,true,false,true,Role-Based,1,0,2025-11-03,64,v20.19,BACnet
192.168.49.208,Swit-3789,40:14:18:20:5B:17,Switch,Siemens,Switch-552,true,true,true,true,true,Basic,2,1,2025-11-05,94,v20.19,BACnet
192.168.109.137,DEVICE-192-168-109-137,62:14:2C:10:54:25,Protocol_Converter,Unknown,Unknown,true,true,false,false,true,Basic,1,0,2025-11-05,74,v21.11,Modbus TCP
192.168.54.235,,22:29:61:60:3A:43,Unknown,Unknown,Unknown,false,false,false,false,false,None,4,2,2025-10-23,41,Unknown,Unknown
192.168.80.115,,3C:5A:34:43:11:3B,Unknown,Unknown,Unknown,false,false,false,false,false,None,5,0,2025-10-07,26,Unknown,Unknown
192.168.56.188,,24:E:4C:3E:26:61,Unknown,Unknown,Unknown,false,false,false,false,false,None,3,0,2025-09-26,31,Unknown,Unknown
192.168.96.97,,2D:43:25:41:36:3E,Unknown,Unknown,Unknown,false,false,false,false,false,None,5,3,2025-10-12,40,Unknown,Unknown
192.168.55.156,,C:D:18:13:1F:60,Unknown,Unknown,Unknown,false,false,false,false,false,None,1,1,2025-10-12,46,Unknown,Unknown
192.168.55.60,,3A:63:5D:31:42:19,Unknown,Unknown,Unknown,false,false,false,false,false,None,5,3,2025-10-22,36,Unknown,Unknown
192.168.92.53,,60:25:46:32:31:28,Unknown,Unknown,Unknown,false,false,false,false,false,None,0,1,2025-09-11,26,Unknown,Unknown
192.168.52.197,,36:25:E:61:3F:2E,Unknown,Unknown,Unknown,false,false,false,false,false,None,4,0,2025-11-01,25,Unknown,Unknown
192.168.95.121,,D:34:D:52:2A:13,Unknown,Unknown,Unknown,false,false,false,false,false,None,1,2,2025-09-17,44,Unknown,Unknown
192.168.87.140,CONTRACTOR-52,32:24:37:1C:21:59,Unknown,Unknown,Unknown,false,false,false,false,false,None,22,5,2025-10-05,47,Unknown,Unknown
192.168.52.10,CONTRACTOR-23,10:38:16:63:54:27,Unknown,Unknown,Unknown,false,false,false,false,false,None,19,11,2025-10-26,33,Unknown,Unknown
192.168.59.41,CONTRACTOR-88,26:44:5B:5B:16:4F,Unknown,Unknown,Unknown,false,false,false,false,false,None,16,14,2025-09-17,45,Unknown,Unknown
192.168.83.76,,52:19:E:5C:1A:19,Unknown,Unknown,Unknown,false,false,false,false,false,None,4,0,2025-09-19,46,Unknown,Unknown
192.168.97.239,CONTRACTOR-98,28:47:23:28:5B:45,Unknown,Unknown,Unknown,false,false,false,false,false,None,23,10,2025-10-04,46,Unknown,Unknown
192.168.77.98,,2D:D:25:F:A:34,Unknown,Unknown,Unknown,false,false,false,false,false,None,4,2,2025-10-11,50,Unknown,Unknown
192.168.94.129,,5E:C:27:F:44:2B,Unknown,Unknown,Unknown,false,false,false,false,false,None,1,3,2025-10-25,50,Unknown,Unknown
192.168.96.62,,46:30:13:10:E:42,Unknown,Unknown,Unknown,false,false,false,false,false,None,0,3,2025-11-08,40,Unknown,Unknown
192.168.77.45,,A:5E:27:18:16:31,Unknown,Unknown,Unknown,false,false,false,false,false,None,2,1,2025-10-14,37,Unknown,Unknown
192.168.85.40,CONTRACTOR-43,1F:55:C:3D:52:31,Unknown,Unknown,Unknown,false,false,false,false,false,None,25,12,2025-10-09,32,Unknown,Unknown
192.168.70.101,CONTRACTOR-24,51:2F:26:4C:59:5D,Unknown,Unknown,Unknown,false,false,false,false,false,None,16,8,2025-10-26,37,Unknown,Unknown
192.168.57.50,,44:26:4A:2F:5C:10,Unknown,Unknown,Unknown,false,false,false,false,false,None,2,2,2025-09-29,35,Unknown,Unknown
192.168.55.130,CONTRACTOR-83,63:62:22:47:5D:15,Unknown,Unknown,Unknown,false,false,false,false,false,None,22,5,2025-10-08,31,Unknown,Unknown
192.168.99.135,,53:2C:1B:C:1D:12,Unknown,Unknown,Unknown,false,false,false,false,false,None,5,3,2025-09-15,35,Unknown,Unknown
192.168.57.31,CONTRACTOR-5,57:42:1D:62:38:11,Unknown,Unknown,Unknown,false,false,false,false,false,None,18,7,2025-10-23,29,Unknown,Unknown
192.168.72.169,CONTRACTOR-49,4D:1B:53:41:2B:50,Unknown,Unknown,Unknown,false,false,false,false,false,None,23,7,2025-10-16,32,Unknown,Unknown
192.168.74.163,CONTRACTOR-21,5B:1E:2C:1A:4A:45,Unknown,Unknown,Unknown,false,false,false,false,false,None,15,10,2025-09-14,29,Unknown,Unknown
192.168.62.17,,3B:1D:2C:11:26:38,Unknown,Unknown,Unknown,false,false,false,false,false,None,4,0,2025-10-12,48,Unknown,Unknown
192.168.81.236,,B:28:2F:2E:2C:22,Unknown,Unknown,Unknown,false,false,false,false,false,None,1,3,2025-10-27,30,Unknown,Unknown
192.168.94.147,,22:40:50:37:22:1E,Unknown,Unknown,Unknown,false,false,false,false,false,None,0,0,2025-09-30,26,Unknown,Unknown
192.168.82.130,CONTRACTOR-35,2A:13:2E:29:2C:55,Unknown,Unknown,Unknown,false,false,false,false,false,None,13,7,2025-09-14,46,Unknown,Unknown
192.168.56.15,,38:32:4E:21:18:23,Unknown,Unknown,Unknown,false,false,false,false,false,None,5,1,2025-09-26,32,Unknown,Unknown
192.168.73.226,,4A:44:3D:41:2A:39,Unknown,Unknown,Unknown,false,false,false,false,false,None,4,1,2025-09-15,28,Unknown,Unknown
192.168.51.87,,46:4C:F:2D:10:5F,Unknown,Unknown,Unknown,false,false,false,false,false,None,1,3,2025-10-11,28,Unknown,Unknown
192.168.84.241,,C:5A:4B:37:3A:2B,Unknown,Unknown,Unknown,false,false,false,false,false,None,1,0,2025-10-26,30,Unknown,Unknown
192.168.51.112,,1E:2D:1F:1B:38:5C,Unknown,Unknown,Unknown,false,false,false,false,false,None,2,2,2025-09-15,48,Unknown,Unknown
192.168.93.144,,D:53:60:5E:62:5D,Unknown,Unknown,Unknown,false,false,false,false,false,None,4,1,2025-11-07,28,Unknown,Unknown
192.168.65.167,,5D:54:56:1C:63:16,Unknown,Unknown,Unknown,false,false,false,false,false,None,0,0,2025-10-07,44,Unknown,Unknown
192.168.68.244,,43:63:57:1B:27:34,Unknown,Unknown,Unknown,false,false,false,false,false,None,5,0,2025-10-13,50,Unknown,Unknown
192.168.50.29,CONTRACTOR-25,42:4E:48:42:32:54,Unknown,Unknown,Unknown,false,false,false,false,false,None,12,8,2025-11-04,40,Unknown,Unknown
192.168.87.250,,5B:5A:2C:55:25:1E,Unknown,Unknown,Unknown,false,false,false,false,false,None,2,2,2025-10-06,28,Unknown,Unknown
192.168.97.207,,B:3A:B:5F:54:36,Unknown,Unknown,Unknown,false,false,false,false,false,None,0,1,2025-11-09,26,Unknown,Unknown
192.168.55.224,CONTRACTOR-91,63:3E:37:5C:39:11,Unknown,Unknown,Unknown,false,false,false,false,false,None,19,7,2025-09-23,38,Unknown,Unknown
192.168.93.93,,29:3C:1E:F:30:30,Unknown,Unknown,Unknown,false,false,false,false,false,None,1,0,2025-11-08,32,Unknown,Unknown
192.168.75.41,,4C:61:38:4C:3B:53,Unknown,Unknown,Unknown,false,false,false,false,false,None,0,0,2025-11-09,47,Unknown,Unknown
192.168.64.46,,12:5D:5E:30:E:45,Unknown,Unknown,Unknown,false,false,false,false,false,None,2,0,2025-09-21,44,Unknown,Unknown
192.168.79.121,,56:53:59:2C:50:2E,Unknown,Unknown,Unknown,false,false,false,false,false,None,2,3,2025-09-13,29,Unknown,Unknown
192.168.56.70,,10:11:2C:26:C:34,Unknown,Unknown,Unknown,false,false,false,false,false,None,5,2,2025-11-03,25,Unknown,Unknown
192.168.83.67,CONTRACTOR-68,5D:49:2E:32:2D:2A,Unknown,Unknown,Unknown,false,false,false,false,false,None,11,10,2025-11-05,46,Unknown,Unknown
192.168.90.96,CONTRACTOR-72,B:55:45:1D:14:60,Unknown,Unknown,Unknown,false,false,false,false,false,None,19,14,2025-09-28,35,Unknown,Unknown
192.168.64.203,,49:38:54:47:43:10,Unknown,Unknown,Unknown,false,false,false,false,false,None,1,0,2025-10-27,50,Unknown,Unknown
192.168.70.130,,D:1A:5B:2E:30:34,Unknown,Unknown,Unknown,false,false,false,false,false,None,3,0,2025-10-23,30,Unknown,Unknown
192.168.99.140,,2A:41:3F:10:22:5C,Unknown,Unknown,Unknown,false,false,false,false,false,None,3,3,2025-10-29,45,Unknown,Unknown
192.168.88.95,,20:45:1F:42:41:23,Unknown,Unknown,Unknown,false,false,false,false,false,None,5,3,2025-11-09,43,Unknown,Unknown
192.168.64.19,,18:3B:20:29:D:1C,Unknown,Unknown,Unknown,false,false,false,false,false,None,2,3,2025-09-23,47,Unknown,Unknown
192.168.55.107,,4A:2B:62:1E:28:48,Unknown,Unknown,Unknown,false,false,false,false,false,None,3,2,2025-11-04,41,Unknown,Unknown
192.168.64.176,,3A:57:21:5C:2A:41,Unknown,Unknown,Unknown,false,false,false,false,false,None,1,3,2025-10-09,33,Unknown,Unknown
192.168.55.70,,2D:21:5B:B:57:31,Unknown,Unknown,Unknown,false,false,false,false,false,None,5,2,2025-09-11,36,Unknown,Unknown
192.168.92.109,,3C:56:2A:41:3E:32,Unknown,Unknown,Unknown,false,false,false,false,false,None,0,0,2025-09-28,44,Unknown,Unknown
192.168.92.211,,1E:3C:38:3B:1F:3D,Unknown,Unknown,Unknown,false,false,false,false,false,None,2,0,2025-11-06,31,Unknown,Unknown
192.168.58.143,,53:1E:5B:37:3E:41,Unknown,Unknown,Unknown,false,false,false,false,false,None,3,3,2025-09-16,28,Unknown,Unknown
192.168.82.132,,21:51:3C:48:A:5D,Unknown,Unknown,Unknown,false,false,false,false,false,None,2,0,2025-10-03,42,Unknown,Unknown
192.168.68.218,CONTRACTOR-89,29:1B:56:36:1D:27,Unknown,Unknown,Unknown,false,false,false,false,false,None,14,12,2025-09-17,44,Unknown,Unknown
192.168.62.34,CONTRACTOR-27,63:2B:51:A:B:3B,Unknown,Unknown,Unknown,false,false,false,false,false,None,15,7,2025-10-31,47,Unknown,Unknown
192.168.98.56,,48:16:27:B:52:2A,Unknown,Unknown,Unknown,false,false,false,false,false,None,5,3,2025-09-14,38,Unknown,Unknown
192.168.89.49,,29:2F:3B:18:5B:36,Unknown,Unknown,Unknown,false,false,false,false,false,None,5,1,2025-10-23,34,Unknown,Unknown
192.168.97.195,,18:57:62:49:50:2B,Unknown,Unknown,Unknown,false,false,false,false,false,None,2,1,2025-10-14,39,Unknown,Unknown
192.168.90.75,,4F:61:2D:36:22:44,Unknown,Unknown,Unknown,false,false,false,false,false,None,5,3,2025-09-30,43,Unknown,Unknown
192.168.90.194,,53:2D:26:4F:5E:55,Unknown,Unknown,Unknown,false,false,false,false,false,None,0,0,2025-09-27,33,Unknown,Unknown
192.168.68.224,,B:5B:4C:23:44:23,Unknown,Unknown,Unknown,false,false,false,false,false,None,3,3,2025-10-13,48,Unknown,Unknown
192.168.94.194,CONTRACTOR-26,16:4C:C:2B:E:2F,Unknown,Unknown,Unknown,false,false,false,false,false,None,21,15,2025-11-02,26,Unknown,Unknown
192.168.60.184,CONTRACTOR-59,3E:D:23:C:31:60,Unknown,Unknown,Unknown,false,false,false,false,false,None,24,6,2025-09-29,47,Unknown,Unknown
192.168.82.73,CONTRACTOR-3,2C:34:2C:28:10:51,Unknown,Unknown,Unknown,false,false,false,false,false,None,23,6,2025-10-05,44,Unknown,Unknown
192.168.83.204,CONTRACTOR-16,12:21:50:4F:C:1A,Unknown,Unknown,Unknown,false,false,false,false,false,None,13,15,2025-09-11,27,Unknown,Unknown
192.168.89.48,,4B:3B:60:57:4B:1A,Unknown,Unknown,Unknown,false,false,false,false,false,None,0,1,2025-10-02,40,Unknown,Unknown
192.168.78.192,CONTRACTOR-8,52:1D:4E:4B:5B:18,Unknown,Unknown,Unknown,false,false,false,false,false,None,25,11,2025-10-04,37,Unknown,Unknown
192.168.87.30,CONTRACTOR-32,34:4F:34:4B:12:38,Unknown,Unknown,Unknown,false,false,false,false,false,None,23,10,2025-11-03,26,Unknown,Unknown
192.168.69.11,,57:4D:48:14:35:27,Unknown,Unknown,Unknown,false,false,false,false,false,None,3,1,2025-10-31,46,Unknown,Unknown
192.168.99.141,,24:C:47:B:45:37,Unknown,Unknown,Unknown,false,false,false,false,false,None,3,3,2025-11-09,41,Unknown,Unknown
192.168.71.191,CONTRACTOR-71,39:2F:2B:27:25:26,Unknown,Unknown,Unknown,false,false,false,false,false,None,19,13,2025-09-18,43,Unknown,Unknown
192.168.86.111,,2C:4E:4B:14:33:38,Unknown,Unknown,Unknown,false,false,false,false,false,None,3,3,2025-10-19,27,Unknown,Unknown
