asset_id,device_name,device_type,manufacturer,model,ip_address,mac_address,subnet,vlan,protocol,plant_unit,location,criticality,security_zone,firmware_version,last_seen,network_status,patch_level
OT1171,ALKYL-SENSOR_GATEWAY-1171,SENSOR_GATEWAY,Rockwell,Rockwell_SENSOR_GATEWAY_309,10.5.101.208,34:6f:ac:cf:90:35,10.5.0.0/16,3592,IEC_61850,ALKYL,ALKYL-M99,Low,Level_3_Operations,v3.2.11,2025-09-23T04:12:25.072Z,Online,Current
OT1172,ALKYL-HMI-1172,HMI,Siemens,Siemens_HMI_335,10.5.176.243,4f:c9:65:61:b0:69,10.5.0.0/16,3986,HART,ALKYL,ALKYL-P76,High,Level_2_Supervision,v5.6.25,2025-09-23T07:27:26.990Z,Warning,Current
OT1173,ALKYL-RTU-1173,RTU,Foxboro,Foxboro_RTU_316,10.5.145.162,6e:15:87:c6:80:a6,10.5.0.0/16,1018,DNP3,ALKYL,ALKYL-L3,Low,Level_0_Process,v8.0.43,2025-09-23T15:38:57.733Z,Online,Current
OT1174,CCR-ROUTER-1174,ROUTER,Emerson,Emerson_ROUTER_734,10.4.185.243,60:51:a7:04:ea:1a,10.4.0.0/16,3055,HART,CCR,CCR-D30,Low,Level_1_Control,v1.7.84,2025-09-23T00:50:39.485Z,Online,Outdated
OT1175,UTILITIES-HISTORIAN-1175,HISTORIAN,Siemens,Siemens_HISTORIAN_952,10.7.68.251,dc:40:3b:3d:b3:8d,10.7.0.0/16,689,DNP3,UTILITIES,UTILITIES-A12,Medium,Corporate,v9.7.18,2025-09-23T05:49:48.778Z,Online,Current
OT1176,UTILITIES-FIREWALL-1176,FIREWALL,Emerson,Emerson_FIREWALL_102,10.7.163.189,7e:88:6f:9e:44:2d,10.7.0.0/16,1786,Profibus,UTILITIES,UTILITIES-M50,Medium,Level_2_Supervision,v5.7.92,2025-09-23T16:02:47.805Z,Online,Outdated
OT1177,UTILITIES-ROUTER-1177,ROUTER,Yokogawa,Yokogawa_ROUTER_566,10.7.53.212,ca:ce:c1:84:7b:81,10.7.0.0/16,3892,OPC_UA,UTILITIES,UTILITIES-S8,Low,DMZ,v6.5.42,2025-09-23T19:35:40.134Z,Warning,Critical
OT1178,HDS-HISTORIAN-1178,HISTORIAN,Honeywell,Honeywell_HISTORIAN_999,10.3.129.222,ac:66:59:c2:6d:90,10.3.0.0/16,1948,Modbus_TCP,HDS,HDS-E32,Critical,Level_3_Operations,v4.0.97,2025-09-23T01:45:51.396Z,Online,Outdated
OT1179,CCR-FIREWALL-1179,FIREWALL,Honeywell,Honeywell_FIREWALL_382,10.4.172.15,4c:73:a9:72:87:f6,10.4.0.0/16,754,Foundation_Fieldbus,CCR,CCR-S9,High,DMZ,v3.7.32,2025-09-22T23:04:54.381Z,Online,Current
OT1180,UTILITIES-HISTORIAN-1180,HISTORIAN,Siemens,Siemens_HISTORIAN_480,10.7.236.13,d1:0d:69:69:1e:86,10.7.0.0/16,227,Profinet,UTILITIES,UTILITIES-M93,High,Level_1_Control,v7.6.89,2025-09-23T18:21:14.208Z,Online,Current
OT1181,HDS-HMI-1181,HMI,Emerson,Emerson_HMI_703,10.3.145.21,e3:5b:55:ae:7e:74,10.3.0.0/16,713,Profinet,HDS,HDS-P51,High,Corporate,v4.0.33,2025-09-23T11:38:42.722Z,Online,Outdated
OT1182,CDU-FIREWALL-1182,FIREWALL,GE,GE_FIREWALL_348,10.1.239.161,ca:a0:45:9b:bf:b9,10.1.0.0/16,230,Profibus,CDU,CDU-P72,High,Corporate,v1.0.48,2025-09-23T09:07:38.002Z,Online,Current
OT1183,HDS-RTU-1183,RTU,Honeywell,Honeywell_RTU_312,10.3.204.94,1b:37:14:a6:4e:88,10.3.0.0/16,2622,Modbus_TCP,HDS,HDS-E96,High,Corporate,v3.0.67,2025-09-23T14:35:06.021Z,Online,Current
OT1184,ALKYL-RTU-1184,RTU,ABB,ABB_RTU_273,10.5.46.113,0c:13:3f:24:9f:a2,10.5.0.0/16,400,Foundation_Fieldbus,ALKYL,ALKYL-K61,High,Level_2_Supervision,v4.1.11,2025-09-23T07:18:43.816Z,Online,Outdated
OT1185,CCR-SWITCH-1185,SWITCH,Schneider,Schneider_SWITCH_317,10.4.133.182,ef:93:3b:0e:dc:72,10.4.0.0/16,1070,Modbus_TCP,CCR,CCR-R22,Critical,Level_2_Supervision,v6.5.88,2025-09-23T08:21:47.619Z,Online,Outdated
OT1186,HDS-WIRELESS_AP-1186,WIRELESS_AP,Siemens,Siemens_WIRELESS_AP_811,10.3.20.197,4a:20:25:b0:38:cc,10.3.0.0/16,4064,Profibus,HDS,HDS-X37,Medium,Level_3_Operations,v2.8.46,2025-09-23T16:29:10.479Z,Warning,Current
OT1187,UTILITIES-DRIVE-1187,DRIVE,Emerson,Emerson_DRIVE_189,10.7.140.210,38:64:95:57:4e:bb,10.7.0.0/16,1803,Modbus_TCP,UTILITIES,UTILITIES-G51,Low,Corporate,v1.5.95,2025-09-23T18:49:19.534Z,Online,Current
OT1188,CCR-ROUTER-1188,ROUTER,Invensys,Invensys_ROUTER_545,10.4.118.15,8d:78:a5:7e:40:f9,10.4.0.0/16,2910,Modbus_TCP,CCR,CCR-G23,Low,Corporate,v5.4.82,2025-09-23T02:12:06.060Z,Online,Current
OT1189,ALKYL-ROUTER-1189,ROUTER,Siemens,Siemens_ROUTER_405,10.5.96.13,f9:44:bf:de:f9:24,10.5.0.0/16,2247,Foundation_Fieldbus,ALKYL,ALKYL-L18,Critical,Corporate,v7.0.91,2025-09-23T12:40:25.420Z,Online,Current
OT1190,ALKYL-FIREWALL-1190,FIREWALL,ABB,ABB_FIREWALL_996,10.5.139.121,88:29:0f:96:39:2a,10.5.0.0/16,1466,Profinet,ALKYL,ALKYL-R61,Medium,Level_3_Operations,v2.3.96,2025-09-23T07:38:55.888Z,Online,Critical
OT1191,ALKYL-FIREWALL-1191,FIREWALL,Yokogawa,Yokogawa_FIREWALL_945,10.5.200.17,d4:25:f1:24:66:5c,10.5.0.0/16,2317,OPC_UA,ALKYL,ALKYL-K71,Medium,DMZ,v7.5.31,2025-09-23T20:22:18.487Z,Online,Critical
OT1192,ALKYL-RTU-1192,RTU,ABB,ABB_RTU_692,10.5.55.191,a8:31:c6:f0:33:e2,10.5.0.0/16,612,Profinet,ALKYL,ALKYL-L96,Critical,Level_1_Control,v6.5.9,2025-09-23T14:57:16.245Z,Online,Current
OT1193,CCR-DRIVE-1193,DRIVE,Siemens,Siemens_DRIVE_991,10.4.90.180,5c:13:42:34:38:75,10.4.0.0/16,2632,HART,CCR,CCR-L79,High,Corporate,v8.1.78,2025-09-23T02:54:08.073Z,Warning,Outdated
OT1194,HDS-SWITCH-1194,SWITCH,Yokogawa,Yokogawa_SWITCH_472,10.3.100.85,dc:fd:ca:b5:8c:34,10.3.0.0/16,3792,Profinet,HDS,HDS-J7,High,Level_2_Supervision,v9.6.64,2025-09-23T13:10:23.265Z,Online,Outdated
OT1195,FCC-ROUTER-1195,ROUTER,Siemens,Siemens_ROUTER_622,10.2.237.143,87:ee:47:23:78:02,10.2.0.0/16,857,IEC_61850,FCC,FCC-L42,Critical,Corporate,v4.1.70,2025-09-22T21:52:49.864Z,Online,Current
OT1196,UTILITIES-HISTORIAN-1196,HISTORIAN,ABB,ABB_HISTORIAN_538,10.7.226.161,36:5c:7b:8d:33:d8,10.7.0.0/16,1479,HART,UTILITIES,UTILITIES-Y12,Medium,DMZ,v6.1.77,2025-09-23T12:32:14.909Z,Online,Current
OT1197,CDU-HISTORIAN-1197,HISTORIAN,GE,GE_HISTORIAN_391,10.1.4.52,2b:b9:44:a0:c0:db,10.1.0.0/16,1593,Foundation_Fieldbus,CDU,CDU-U38,Critical,Level_0_Process,v9.1.47,2025-09-23T02:24:51.549Z,Online,Current
OT1198,TANK_FARM-DRIVE-1198,DRIVE,Siemens,Siemens_DRIVE_736,10.6.208.20,3f:07:bc:86:1b:f0,10.6.0.0/16,1848,Foundation_Fieldbus,TANK_FARM,TANK_FARM-O16,Low,Level_0_Process,v7.1.24,2025-09-23T09:28:08.327Z,Online,Critical
OT1199,HDS-RTU-1199,RTU,Foxboro,Foxboro_RTU_782,10.3.175.154,63:7a:c8:65:94:f1,10.3.0.0/16,708,Profibus,HDS,HDS-M60,Medium,Corporate,v7.5.14,2025-09-22T23:43:24.086Z,Online,Critical
OT1200,HDS-WIRELESS_AP-1200,WIRELESS_AP,GE,GE_WIRELESS_AP_584,10.3.88.6,96:f0:d3:aa:b9:e9,10.3.0.0/16,2393,Modbus_TCP,HDS,HDS-Y20,Critical,Level_1_Control,v5.1.56,2025-09-23T12:20:51.492Z,Online,Current
OT1201,HDS-SENSOR_GATEWAY-1201,SENSOR_GATEWAY,Emerson,Emerson_SENSOR_GATEWAY_767,10.3.178.149,de:1d:a0:53:a0:0b,10.3.0.0/16,1591,Foundation_Fieldbus,HDS,HDS-A2,Low,Level_3_Operations,v2.7.88,2025-09-23T04:22:00.406Z,Online,Critical
OT1202,CCR-WIRELESS_AP-1202,WIRELESS_AP,Foxboro,Foxboro_WIRELESS_AP_1015,10.4.216.248,03:f1:c3:4f:c4:d4,10.4.0.0/16,3628,OPC_UA,CCR,CCR-T34,High,Level_2_Supervision,v1.8.44,2025-09-23T01:28:05.605Z,Online,Current
OT1203,HDS-WIRELESS_AP-1203,WIRELESS_AP,Yokogawa,Yokogawa_WIRELESS_AP_316,10.3.236.151,a2:39:cf:b1:c3:8c,10.3.0.0/16,3589,Foundation_Fieldbus,HDS,HDS-T72,Medium,Level_2_Supervision,v9.2.58,2025-09-23T19:52:36.776Z,Online,Current
OT1204,CCR-SAFETY_PLC-1204,SAFETY_PLC,GE,GE_SAFETY_PLC_912,10.4.215.89,dc:fa:bd:0d:44:ce,10.4.0.0/16,2041,HART,CCR,CCR-C46,Low,Level_3_Operations,v8.4.66,2025-09-23T02:26:52.174Z,Online,Critical
OT1205,TANK_FARM-HMI-1205,HMI,Yokogawa,Yokogawa_HMI_961,10.6.174.83,42:f0:a4:96:d2:a8,10.6.0.0/16,282,Profinet,TANK_FARM,TANK_FARM-A98,High,Level_3_Operations,v4.1.37,2025-09-23T09:41:39.006Z,Online,Current
OT1206,HDS-ANALYZER-1206,ANALYZER,Yokogawa,Yokogawa_ANALYZER_187,10.3.214.134,77:ae:20:09:25:0f,10.3.0.0/16,3867,OPC_UA,HDS,HDS-V22,Low,Level_1_Control,v9.4.71,2025-09-23T06:06:05.093Z,Online,Outdated
OT1207,HDS-ROUTER-1207,ROUTER,GE,GE_ROUTER_622,10.3.67.81,1f:aa:36:18:54:e0,10.3.0.0/16,3561,DNP3,HDS,HDS-D16,Medium,Level_0_Process,v6.7.5,2025-09-23T02:36:57.229Z,Online,Critical
OT1208,HDS-DRIVE-1208,DRIVE,Yokogawa,Yokogawa_DRIVE_646,10.3.115.73,8b:d2:69:36:34:ef,10.3.0.0/16,1367,Ethernet_IP,HDS,HDS-O30,High,Corporate,v2.8.98,2025-09-23T15:08:38.183Z,Online,Current
OT1209,UTILITIES-SWITCH-1209,SWITCH,Invensys,Invensys_SWITCH_391,10.7.79.229,c1:b7:a0:51:f6:0d,10.7.0.0/16,1743,OPC_UA,UTILITIES,UTILITIES-F63,Critical,Level_0_Process,v4.3.72,2025-09-23T11:15:23.153Z,Online,Critical
OT1210,CDU-HISTORIAN-1210,HISTORIAN,Rockwell,Rockwell_HISTORIAN_812,10.1.57.44,f6:78:41:ce:33:dc,10.1.0.0/16,3216,DNP3,CDU,CDU-Y16,Medium,DMZ,v2.0.73,2025-09-23T02:24:15.088Z,Online,Outdated
OT1211,UTILITIES-HISTORIAN-1211,HISTORIAN,Honeywell,Honeywell_HISTORIAN_900,10.7.217.169,62:6e:92:18:62:c5,10.7.0.0/16,2258,Foundation_Fieldbus,UTILITIES,UTILITIES-A19,High,DMZ,v1.7.96,2025-09-23T14:27:54.378Z,Online,Critical
OT1212,CDU-DRIVE-1212,DRIVE,Yokogawa,Yokogawa_DRIVE_612,10.1.167.153,3a:a0:c9:e4:e8:9a,10.1.0.0/16,2862,IEC_61850,CDU,CDU-O20,Critical,Level_1_Control,v9.7.97,2025-09-23T03:56:14.743Z,Online,Current
OT1213,FCC-DRIVE-1213,DRIVE,Emerson,Emerson_DRIVE_330,10.2.99.202,28:83:ca:a4:16:50,10.2.0.0/16,2510,IEC_61850,FCC,FCC-L7,Medium,Level_3_Operations,v1.2.47,2025-09-23T06:56:22.138Z,Warning,Outdated
OT1214,HDS-WIRELESS_AP-1214,WIRELESS_AP,ABB,ABB_WIRELESS_AP_728,10.3.176.2,b1:f3:be:57:9e:89,10.3.0.0/16,1340,Foundation_Fieldbus,HDS,HDS-A53,Low,Level_2_Supervision,v4.6.71,2025-09-23T18:11:54.258Z,Online,Outdated
OT1215,UTILITIES-ROUTER-1215,ROUTER,Rockwell,Rockwell_ROUTER_172,10.7.48.32,fc:10:99:37:45:a6,10.7.0.0/16,3092,Profibus,UTILITIES,UTILITIES-F72,Medium,DMZ,v5.8.51,2025-09-23T15:00:07.100Z,Online,Outdated
OT1216,HDS-DRIVE-1216,DRIVE,Schneider,Schneider_DRIVE_360,10.3.122.126,30:9a:76:5e:bd:0b,10.3.0.0/16,1865,Profibus,HDS,HDS-Y79,Low,Level_2_Supervision,v1.8.44,2025-09-23T16:13:08.665Z,Warning,Outdated
OT1217,CDU-DRIVE-1217,DRIVE,Siemens,Siemens_DRIVE_649,10.1.42.5,b6:13:55:1d:c5:7e,10.1.0.0/16,3897,Foundation_Fieldbus,CDU,CDU-U78,Low,Corporate,v4.8.82,2025-09-23T13:37:25.249Z,Online,Critical
OT1218,TANK_FARM-FIREWALL-1218,FIREWALL,Foxboro,Foxboro_FIREWALL_952,10.6.45.87,ea:d7:a3:4a:2a:99,10.6.0.0/16,155,IEC_61850,TANK_FARM,TANK_FARM-N55,High,DMZ,v4.1.18,2025-09-23T04:29:40.874Z,Online,Current
OT1219,CDU-WIRELESS_AP-1219,WIRELESS_AP,Honeywell,Honeywell_WIRELESS_AP_911,10.1.215.82,ef:2c:06:c8:e1:4c,10.1.0.0/16,2100,Modbus_TCP,CDU,CDU-H75,High,Level_1_Control,v2.5.68,2025-09-23T06:02:59.258Z,Online,Current
OT1220,CDU-HMI-1220,HMI,Schneider,Schneider_HMI_288,10.1.162.120,1f:64:b4:e3:20:9c,10.1.0.0/16,2773,Foundation_Fieldbus,CDU,CDU-T78,Medium,Level_0_Process,v4.7.20,2025-09-23T01:52:58.649Z,Online,Outdated
OT1221,ALKYL-ROUTER-1221,ROUTER,Rockwell,Rockwell_ROUTER_114,10.5.78.168,90:2a:2a:c4:02:95,10.5.0.0/16,1021,Profibus,ALKYL,ALKYL-G23,Critical,Level_2_Supervision,v3.4.27,2025-09-22T20:36:41.844Z,Online,Outdated
OT1222,HDS-HISTORIAN-1222,HISTORIAN,Rockwell,Rockwell_HISTORIAN_427,10.3.198.180,ef:9a:fd:ff:56:00,10.3.0.0/16,2902,Profibus,HDS,HDS-T18,High,DMZ,v6.7.64,2025-09-23T10:14:10.264Z,Online,Outdated
OT1223,ALKYL-SAFETY_PLC-1223,SAFETY_PLC,Foxboro,Foxboro_SAFETY_PLC_444,10.5.130.77,b9:89:d7:00:b3:63,10.5.0.0/16,1476,Profinet,ALKYL,ALKYL-M41,Medium,Corporate,v4.8.91,2025-09-23T20:04:55.003Z,Online,Current
OT1224,HDS-RTU-1224,RTU,Honeywell,Honeywell_RTU_958,10.3.222.71,f6:57:05:7a:9f:57,10.3.0.0/16,533,Profibus,HDS,HDS-N64,Low,Level_1_Control,v5.5.61,2025-09-23T15:49:28.559Z,Online,Outdated
OT1225,HDS-ANALYZER-1225,ANALYZER,Emerson,Emerson_ANALYZER_1041,10.3.156.223,54:29:fc:c8:9c:52,10.3.0.0/16,181,HART,HDS,HDS-R97,Low,Corporate,v8.0.89,2025-09-22T23:58:56.333Z,Online,Outdated
OT1226,FCC-ANALYZER-1226,ANALYZER,Rockwell,Rockwell_ANALYZER_265,10.2.10.43,ee:d2:32:6a:de:ac,10.2.0.0/16,927,Profinet,FCC,FCC-O26,Low,DMZ,v1.6.40,2025-09-23T16:13:37.213Z,Online,Outdated
OT1227,CCR-HMI-1227,HMI,Schneider,Schneider_HMI_381,10.4.49.182,13:61:df:1a:1e:bc,10.4.0.0/16,3499,Ethernet_IP,CCR,CCR-R19,Medium,Corporate,v4.1.54,2025-09-23T02:55:34.337Z,Online,Current
OT1228,CCR-HISTORIAN-1228,HISTORIAN,Rockwell,Rockwell_HISTORIAN_152,10.4.41.12,a8:8f:53:fd:6f:84,10.4.0.0/16,2092,Modbus_TCP,CCR,CCR-G11,Critical,Corporate,v8.6.57,2025-09-23T06:43:25.512Z,Online,Outdated
OT1229,ALKYL-PLC-1229,PLC,Invensys,Invensys_PLC_1010,10.5.59.161,b4:ec:22:88:ba:97,10.5.0.0/16,1823,Foundation_Fieldbus,ALKYL,ALKYL-E30,Low,Corporate,v6.1.40,2025-09-23T16:20:14.868Z,Online,Current
OT1230,ALKYL-SENSOR_GATEWAY-1230,SENSOR_GATEWAY,Schneider,Schneider_SENSOR_GATEWAY_498,10.5.232.119,73:a7:bc:33:83:ed,10.5.0.0/16,3848,OPC_UA,ALKYL,ALKYL-H50,Critical,Level_1_Control,v9.4.75,2025-09-23T02:56:09.903Z,Online,Current
OT1231,FCC-SWITCH-1231,SWITCH,Emerson,Emerson_SWITCH_263,10.2.59.144,bc:8e:2a:40:be:3c,10.2.0.0/16,2658,Ethernet_IP,FCC,FCC-A4,High,Corporate,v5.6.45,2025-09-23T03:15:39.334Z,Warning,Outdated
OT1232,TANK_FARM-DRIVE-1232,DRIVE,Emerson,Emerson_DRIVE_122,10.6.37.100,64:fc:f7:50:c0:fd,10.6.0.0/16,621,Ethernet_IP,TANK_FARM,TANK_FARM-W20,Critical,Level_3_Operations,v3.8.53,2025-09-23T16:21:58.360Z,Online,Outdated
OT1233,CDU-ROUTER-1233,ROUTER,Honeywell,Honeywell_ROUTER_627,10.1.151.110,73:1a:30:28:d2:a8,10.1.0.0/16,952,Ethernet_IP,CDU,CDU-E95,Low,DMZ,v5.7.12,2025-09-22T23:15:52.720Z,Online,Critical
OT1234,CDU-ANALYZER-1234,ANALYZER,Invensys,Invensys_ANALYZER_205,10.1.221.70,59:3c:45:67:c5:6a,10.1.0.0/16,3771,Profibus,CDU,CDU-D96,High,DMZ,v9.2.67,2025-09-23T01:12:54.766Z,Online,Outdated
OT1235,TANK_FARM-RTU-1235,RTU,GE,GE_RTU_637,10.6.200.217,ed:ff:d2:52:8e:82,10.6.0.0/16,116,OPC_UA,TANK_FARM,TANK_FARM-G61,Critical,Level_3_Operations,v2.2.31,2025-09-22T20:39:47.801Z,Online,Current
OT1236,CCR-SWITCH-1236,SWITCH,Yokogawa,Yokogawa_SWITCH_633,10.4.198.135,f5:75:04:e2:28:ca,10.4.0.0/16,2978,OPC_UA,CCR,CCR-G36,Low,Level_1_Control,v3.0.1,2025-09-23T20:07:04.460Z,Online,Current
OT1237,CCR-ROUTER-1237,ROUTER,Yokogawa,Yokogawa_ROUTER_752,10.4.246.246,10:9a:3f:df:82:58,10.4.0.0/16,1909,Foundation_Fieldbus,CCR,CCR-J82,High,Level_0_Process,v2.6.59,2025-09-23T11:57:18.009Z,Online,Critical
OT1238,TANK_FARM-SWITCH-1238,SWITCH,Foxboro,Foxboro_SWITCH_692,10.6.51.203,1f:cd:4e:fd:99:e5,10.6.0.0/16,426,DNP3,TANK_FARM,TANK_FARM-S16,High,Level_2_Supervision,v3.0.60,2025-09-23T07:19:31.870Z,Online,Outdated
OT1239,TANK_FARM-DRIVE-1239,DRIVE,GE,GE_DRIVE_211,10.6.167.199,92:73:c5:b3:14:0b,10.6.0.0/16,2019,OPC_UA,TANK_FARM,TANK_FARM-T42,High,Level_2_Supervision,v8.5.20,2025-09-23T01:04:37.351Z,Online,Critical
OT1240,FCC-DRIVE-1240,DRIVE,GE,GE_DRIVE_234,10.2.201.134,88:0e:20:09:0c:43,10.2.0.0/16,902,Foundation_Fieldbus,FCC,FCC-W60,High,Level_0_Process,v2.5.72,2025-09-23T16:14:16.000Z,Online,Critical
OT1241,FCC-ROUTER-1241,ROUTER,Schneider,Schneider_ROUTER_1077,10.2.43.241,42:b3:3e:98:33:d9,10.2.0.0/16,1227,IEC_61850,FCC,FCC-E49,Critical,Level_2_Supervision,v5.2.62,2025-09-22T21:13:25.624Z,Online,Critical
OT1242,CDU-ROUTER-1242,ROUTER,Honeywell,Honeywell_ROUTER_847,10.1.14.31,db:03:26:86:73:47,10.1.0.0/16,2124,Foundation_Fieldbus,CDU,CDU-W73,High,Level_3_Operations,v4.3.73,2025-09-23T14:56:57.941Z,Online,Current
OT1243,CDU-ANALYZER-1243,ANALYZER,GE,GE_ANALYZER_630,10.1.166.182,72:cb:e9:c1:45:4c,10.1.0.0/16,2901,Modbus_TCP,CDU,CDU-L89,Low,Corporate,v3.0.62,2025-09-23T16:12:24.460Z,Online,Critical
OT1244,ALKYL-ROUTER-1244,ROUTER,Schneider,Schneider_ROUTER_1095,10.5.137.211,a8:bc:5d:49:3e:c4,10.5.0.0/16,2736,Modbus_TCP,ALKYL,ALKYL-L56,Low,Level_1_Control,v8.6.83,2025-09-23T16:20:14.416Z,Online,Outdated
OT1245,CDU-HISTORIAN-1245,HISTORIAN,Yokogawa,Yokogawa_HISTORIAN_665,10.1.194.26,e7:bc:11:81:c2:6c,10.1.0.0/16,2393,Profibus,CDU,CDU-Y45,Medium,Level_2_Supervision,v2.4.88,2025-09-23T10:27:06.561Z,Online,Outdated
OT1246,TANK_FARM-FIREWALL-1246,FIREWALL,Foxboro,Foxboro_FIREWALL_1076,10.6.71.90,25:a5:06:7f:b2:c5,10.6.0.0/16,2042,Modbus_TCP,TANK_FARM,TANK_FARM-Z45,High,Level_2_Supervision,v5.7.30,2025-09-23T02:20:53.201Z,Online,Outdated
OT1247,HDS-HMI-1247,HMI,Foxboro,Foxboro_HMI_542,10.3.74.216,70:e1:22:88:ba:d9,10.3.0.0/16,1234,DNP3,HDS,HDS-E8,Medium,Level_0_Process,v8.0.55,2025-09-23T02:19:52.228Z,Online,Critical
OT1248,UTILITIES-SWITCH-1248,SWITCH,Rockwell,Rockwell_SWITCH_137,10.7.157.192,a9:de:66:2b:1b:54,10.7.0.0/16,2655,Foundation_Fieldbus,UTILITIES,UTILITIES-Y67,Critical,Level_2_Supervision,v8.7.95,2025-09-23T17:12:13.894Z,Warning,Current
OT1249,UTILITIES-SWITCH-1249,SWITCH,Invensys,Invensys_SWITCH_558,10.7.246.2,e9:fb:d5:fc:ea:bd,10.7.0.0/16,792,OPC_UA,UTILITIES,UTILITIES-C98,Medium,Level_2_Supervision,v2.1.47,2025-09-23T13:33:50.092Z,Online,Outdated
OT1250,CCR-RTU-1250,RTU,Schneider,Schneider_RTU_835,10.4.139.118,90:f9:67:8a:3b:21,10.4.0.0/16,480,Ethernet_IP,CCR,CCR-Q39,Critical,Level_3_Operations,v3.5.86,2025-09-23T06:42:42.735Z,Warning,Outdated
OT1251,HDS-SENSOR_GATEWAY-1251,SENSOR_GATEWAY,Schneider,Schneider_SENSOR_GATEWAY_499,10.3.154.110,b7:2c:8a:5d:38:a9,10.3.0.0/16,2078,Profibus,HDS,HDS-R8,Critical,Corporate,v3.6.25,2025-09-23T16:00:30.226Z,Warning,Outdated
OT1252,UTILITIES-HISTORIAN-1252,HISTORIAN,Foxboro,Foxboro_HISTORIAN_829,10.7.86.5,34:9e:52:fe:82:26,10.7.0.0/16,3791,DNP3,UTILITIES,UTILITIES-R3,Low,Corporate,v3.1.40,2025-09-23T07:26:04.466Z,Warning,Outdated
OT1253,TANK_FARM-FIREWALL-1253,FIREWALL,Schneider,Schneider_FIREWALL_418,10.6.246.39,8c:40:92:6b:c5:10,10.6.0.0/16,2783,Profibus,TANK_FARM,TANK_FARM-S75,Medium,Level_2_Supervision,v2.7.54,2025-09-23T10:23:54.923Z,Online,Outdated
OT1254,ALKYL-SENSOR_GATEWAY-1254,SENSOR_GATEWAY,Honeywell,Honeywell_SENSOR_GATEWAY_946,10.5.188.162,10:b1:41:cc:8d:8f,10.5.0.0/16,2183,IEC_61850,ALKYL,ALKYL-P38,Medium,DMZ,v3.3.92,2025-09-23T03:11:10.402Z,Online,Outdated
OT1255,HDS-ROUTER-1255,ROUTER,Honeywell,Honeywell_ROUTER_469,10.3.73.2,eb:c7:19:91:a9:14,10.3.0.0/16,3207,Profinet,HDS,HDS-N19,Medium,DMZ,v7.3.80,2025-09-23T10:18:06.685Z,Online,Current
OT1256,CCR-HMI-1256,HMI,Honeywell,Honeywell_HMI_637,10.4.196.67,e4:2f:7a:3b:4d:e1,10.4.0.0/16,2433,Profibus,CCR,CCR-E6,High,Level_3_Operations,v7.7.52,2025-09-23T16:43:37.334Z,Online,Outdated
OT1257,ALKYL-WIRELESS_AP-1257,WIRELESS_AP,Invensys,Invensys_WIRELESS_AP_199,10.5.131.35,80:0e:8f:a9:da:db,10.5.0.0/16,317,Ethernet_IP,ALKYL,ALKYL-C92,Critical,DMZ,v6.1.5,2025-09-22T23:11:01.664Z,Online,Outdated
OT1258,FCC-SENSOR_GATEWAY-1258,SENSOR_GATEWAY,Emerson,Emerson_SENSOR_GATEWAY_953,10.2.84.185,ea:93:ae:43:fa:32,10.2.0.0/16,2343,IEC_61850,FCC,FCC-V43,High,Level_1_Control,v8.2.5,2025-09-23T02:16:58.032Z,Online,Current
OT1259,HDS-HISTORIAN-1259,HISTORIAN,ABB,ABB_HISTORIAN_338,10.3.104.185,ed:cf:26:9a:10:ff,10.3.0.0/16,324,HART,HDS,HDS-R22,Low,Level_2_Supervision,v5.2.24,2025-09-23T04:04:52.127Z,Online,Current
OT1260,ALKYL-ANALYZER-1260,ANALYZER,GE,GE_ANALYZER_531,10.5.6.2,7b:91:b9:d6:e9:88,10.5.0.0/16,436,Modbus_TCP,ALKYL,ALKYL-C85,High,Level_0_Process,v2.0.90,2025-09-23T13:29:59.743Z,Online,Current
OT1261,CDU-DRIVE-1261,DRIVE,Invensys,Invensys_DRIVE_696,10.1.86.109,fb:01:cf:13:84:af,10.1.0.0/16,168,Profibus,CDU,CDU-H22,Critical,Corporate,v6.0.50,2025-09-23T19:58:01.590Z,Offline,Current
OT1262,TANK_FARM-HISTORIAN-1262,HISTORIAN,Foxboro,Foxboro_HISTORIAN_557,10.6.10.207,6d:ad:63:a0:f2:87,10.6.0.0/16,360,Ethernet_IP,TANK_FARM,TANK_FARM-X66,Medium,Level_1_Control,v1.2.73,2025-09-22T21:46:31.757Z,Online,Critical
OT1263,UTILITIES-WIRELESS_AP-1263,WIRELESS_AP,Rockwell,Rockwell_WIRELESS_AP_769,10.7.58.254,20:7a:ca:4d:61:32,10.7.0.0/16,1304,DNP3,UTILITIES,UTILITIES-T70,Medium,Level_0_Process,v6.7.93,2025-09-23T12:17:59.915Z,Warning,Current
OT1264,FCC-DRIVE-1264,DRIVE,ABB,ABB_DRIVE_158,10.2.80.69,cc:07:cc:fe:a9:60,10.2.0.0/16,2440,Profinet,FCC,FCC-T92,Medium,Level_1_Control,v8.0.56,2025-09-23T08:03:33.605Z,Online,Current
OT1265,CCR-ROUTER-1265,ROUTER,Yokogawa,Yokogawa_ROUTER_933,10.4.244.68,e7:20:54:55:b0:4e,10.4.0.0/16,628,OPC_UA,CCR,CCR-F24,Low,DMZ,v1.8.32,2025-09-23T09:51:51.328Z,Online,Outdated
