tag_id,plant,plant_code,unit,unit_code,area,device_type,security_tier,criticality,manufacturer,model,serial_number,description,location,installation_date,expected_ip,expected_protocol,vlan,safety_system,last_maintenance,warranty_expires
NSS-GEN-3761,North Substation,NSS,Generator,GEN,Generator - Zone 6,Protection Relay,1,Critical,Eaton,EAT-ProtectionRelay-9476,SN-mk501wwf-RY4PGP,Protection Relay for Generator operations,"Generator, Station 8",2020-02-08,192.169.11.108,IEC 61850,110,SIS-GEN,2025-08-22,2026-03-17
NSS-GEN-3762,North Substation,NSS,Generator,GEN,Generator - Zone 6,Voltage Transformer,2,Critical,Siemens,SIE-VoltageTransformer-9436,SN-mk501wwf-S3GLKS,Voltage Transformer for Generator operations,"Generator, Station 9",2023-03-08,192.169.11.109,HART,110,SIS-GEN,2025-10-03,2027-11-23
NSS-GEN-3763,North Substation,NSS,Generator,GEN,Generator - Zone 6,Circuit Breaker,2,Critical,Eaton,EAT-CircuitBreaker-6021,SN-mk501wwf-LZCCIC,Circuit Breaker for Generator operations,"Generator, Station 10",2016-09-08,192.169.11.110,HART,110,SIS-GEN,2025-06-25,2026-10-27
NSS-GEN-3764,North Substation,NSS,Generator,GEN,Generator - Zone 6,SCADA RTU,1,Critical,Hitachi,HIT-SCADARTU-4474,SN-mk501wwf-DCG46T,SCADA RTU for Generator operations,"Generator, Station 11",2023-07-18,192.169.11.111,Modbus TCP,110,SIS-GEN,2025-10-14,2027-12-12
NSS-GEN-3765,North Substation,NSS,Generator,GEN,Generator - Zone 6,Current Transformer,2,Critical,Eaton,EAT-CurrentTransformer-1577,SN-mk501wwf-MI4SGG,Current Transformer for Generator operations,"Generator, Station 12",2018-02-10,192.169.11.112,HART,110,SIS-GEN,2025-07-16,2027-11-03
NSS-GEN-3766,North Substation,NSS,Generator,GEN,Generator - Zone 6,Metering Unit,2,Critical,Siemens,SIE-MeteringUnit-1528,SN-mk501wwf-01084Q,Metering Unit for Generator operations,"Generator, Station 13",2017-08-20,192.169.11.113,Foundation Fieldbus,110,SIS-GEN,2025-08-30,2028-03-02
NSS-GEN-3767,North Substation,NSS,Generator,GEN,Generator - Zone 6,Voltage Transformer,2,Critical,GE,GE-VoltageTransformer-3865,SN-mk501wwf-9D3TU1,Voltage Transformer for Generator operations,"Generator, Station 14",2018-08-17,192.169.11.114,Profibus,110,SIS-GEN,2025-08-09,2027-04-01
NSS-GEN-3768,North Substation,NSS,Generator,GEN,Generator - Zone 6,SCADA RTU,1,Critical,Siemens,SIE-SCADARTU-7526,SN-mk501wwf-21I5MX,SCADA RTU for Generator operations,"Generator, Station 15",2021-07-30,192.169.11.115,OPC UA,110,SIS-GEN,2025-06-29,2026-08-01
NSS-GEN-3769,North Substation,NSS,Generator,GEN,Generator - Zone 6,Current Transformer,2,Critical,GE,GE-CurrentTransformer-9743,SN-mk501wwf-1K0XT7,Current Transformer for Generator operations,"Generator, Station 16",2022-03-11,192.169.11.116,Modbus,110,SIS-GEN,2025-06-25,2026-06-11
NSS-GEN-3770,North Substation,NSS,Generator,GEN,Generator - Zone 6,Protection Relay,1,Critical,Siemens,SIE-ProtectionRelay-5646,SN-mk501wwf-PA1KXK,Protection Relay for Generator operations,"Generator, Station 17",2025-09-01,192.169.11.117,OPC UA,110,SIS-GEN,2025-01-22,2026-03-04
NSS-GEN-3771,North Substation,NSS,Generator,GEN,Generator - Zone 6,Current Transformer,2,Critical,SEL,SEL-CurrentTransformer-4575,SN-mk501wwf-W6ZWGN,Current Transformer for Generator operations,"Generator, Station 18",2017-08-16,192.169.11.118,Foundation Fieldbus,110,SIS-GEN,2025-01-22,2026-04-27
NSS-GEN-3772,North Substation,NSS,Generator,GEN,Generator - Zone 6,Manual Indicator,3,Critical,Eaton,EAT-ManualIndicator-8241,SN-mk501wwf-UPINRL,Manual Indicator for Generator operations,"Generator, Station 19",2018-11-30,,,110,SIS-GEN,2025-04-01,2026-07-20
NSS-GEN-3773,North Substation,NSS,Generator,GEN,Generator - Zone 6,Manual Indicator,3,Critical,Eaton,EAT-ManualIndicator-2583,SN-mk501wwf-FG589W,Manual Indicator for Generator operations,"Generator, Station 20",2019-11-23,,,110,SIS-GEN,2025-01-28,2027-06-02
NSS-GEN-3774,North Substation,NSS,Generator,GEN,Generator - Zone 7,Manual Indicator,3,Critical,GE,GE-ManualIndicator-2358,SN-mk501wwf-6JEVEK,Manual Indicator for Generator operations,"Generator, Station 1",2024-10-26,,,110,SIS-GEN,2025-03-02,2026-01-14
NSS-GEN-3775,North Substation,NSS,Generator,GEN,Generator - Zone 7,Protection Relay,1,Critical,Toshiba,TOS-ProtectionRelay-5872,SN-mk501wwf-HNH6QP,Protection Relay for Generator operations,"Generator, Station 2",2022-09-18,192.169.11.122,Ethernet/IP,110,SIS-GEN,2025-03-30,2026-04-06
NSS-GEN-3776,North Substation,NSS,Generator,GEN,Generator - Zone 7,Current Transformer,2,Critical,ABB,ABB-CurrentTransformer-2948,SN-mk501wwf-SYQORL,Current Transformer for Generator operations,"Generator, Station 3",2019-06-12,192.169.11.123,HART,110,SIS-GEN,2025-04-11,2026-11-04
NSS-GEN-3777,North Substation,NSS,Generator,GEN,Generator - Zone 7,Protection Relay,1,Critical,GE,GE-ProtectionRelay-3556,SN-mk501wwf-VB7N2N,Protection Relay for Generator operations,"Generator, Station 4",2020-11-07,192.169.11.124,IEC 61850,110,SIS-GEN,2025-07-17,2027-01-12
NSS-GEN-3778,North Substation,NSS,Generator,GEN,Generator - Zone 7,Metering Unit,2,Critical,SEL,SEL-MeteringUnit-6869,SN-mk501wwf-GUVQNF,Metering Unit for Generator operations,"Generator, Station 5",2025-05-10,192.169.11.125,HART,110,SIS-GEN,2025-10-03,2028-05-26
NSS-GEN-3779,North Substation,NSS,Generator,GEN,Generator - Zone 7,Manual Indicator,3,Critical,Siemens,SIE-ManualIndicator-9335,SN-mk501wwf-7HZY6G,Manual Indicator for Generator operations,"Generator, Station 6",2021-06-15,,,110,SIS-GEN,2025-09-03,2026-10-03
NSS-GEN-3780,North Substation,NSS,Generator,GEN,Generator - Zone 7,IED,1,Critical,ABB,ABB-IED-3971,SN-mk501wwf-4N8KXA,IED for Generator operations,"Generator, Station 7",2016-11-19,192.169.11.127,Modbus TCP,110,SIS-GEN,2025-10-07,2027-12-28
NSS-GEN-3781,North Substation,NSS,Generator,GEN,Generator - Zone 7,Disconnect Switch,2,Critical,GE,GE-DisconnectSwitch-1613,SN-mk501wwf-S34FJC,Disconnect Switch for Generator operations,"Generator, Station 8",2023-10-09,192.169.11.128,Profibus,110,SIS-GEN,2025-12-16,2027-10-05
NSS-GEN-3782,North Substation,NSS,Generator,GEN,Generator - Zone 7,Voltage Transformer,2,Critical,GE,GE-VoltageTransformer-2210,SN-mk501wwf-RIFX2H,Voltage Transformer for Generator operations,"Generator, Station 9",2017-06-05,192.169.11.129,Foundation Fieldbus,110,SIS-GEN,2025-05-29,2026-10-17
NSS-GEN-3783,North Substation,NSS,Generator,GEN,Generator - Zone 7,Disconnect Switch,2,Critical,Hitachi,HIT-DisconnectSwitch-5956,SN-mk501wwf-FW62MK,Disconnect Switch for Generator operations,"Generator, Station 10",2017-05-23,192.169.11.130,Modbus,110,SIS-GEN,2025-02-24,2027-08-10
NSS-GEN-3784,North Substation,NSS,Generator,GEN,Generator - Zone 7,Phasor Measurement Unit,1,Critical,Siemens,SIE-PhasorMeasurementUnit-1851,SN-mk501wwf-Q40TOC,Phasor Measurement Unit for Generator operations,"Generator, Station 11",2022-12-24,192.169.11.131,DNP3,110,SIS-GEN,2026-01-04,2026-02-03
NSS-GEN-3785,North Substation,NSS,Generator,GEN,Generator - Zone 7,Voltage Transformer,2,Critical,Toshiba,TOS-VoltageTransformer-8211,SN-mk501wwf-PLAPTZ,Voltage Transformer for Generator operations,"Generator, Station 12",2021-09-13,192.169.11.132,HART,110,SIS-GEN,2025-08-01,2026-08-20
NSS-GEN-3786,North Substation,NSS,Generator,GEN,Generator - Zone 7,Phasor Measurement Unit,1,Critical,GE,GE-PhasorMeasurementUnit-9786,SN-mk501wwf-EYQGA7,Phasor Measurement Unit for Generator operations,"Generator, Station 13",2016-06-17,192.169.11.133,DNP3,110,SIS-GEN,2025-11-19,2027-07-30
NSS-GEN-3787,North Substation,NSS,Generator,GEN,Generator - Zone 7,SCADA RTU,1,Critical,SEL,SEL-SCADARTU-9807,SN-mk501wwf-ZJSBPT,SCADA RTU for Generator operations,"Generator, Station 14",2025-10-17,192.169.11.134,OPC UA,110,SIS-GEN,2025-09-28,2026-07-14
NSS-GEN-3788,North Substation,NSS,Generator,GEN,Generator - Zone 7,SCADA RTU,1,Critical,Siemens,SIE-SCADARTU-5481,SN-mk501wwf-I87OJD,SCADA RTU for Generator operations,"Generator, Station 15",2020-10-04,192.169.11.135,Modbus TCP,110,SIS-GEN,2025-07-12,2028-06-28
NSS-GEN-3789,North Substation,NSS,Generator,GEN,Generator - Zone 7,Environmental Sensor,2,Critical,ABB,ABB-EnvironmentalSensor-9792,SN-mk501wwf-GKSNVT,Environmental Sensor for Generator operations,"Generator, Station 16",2018-10-17,192.169.11.136,Modbus,110,SIS-GEN,2025-01-29,2026-03-27
NSS-GEN-3790,North Substation,NSS,Generator,GEN,Generator - Zone 7,Metering Unit,2,Critical,SEL,SEL-MeteringUnit-6249,SN-mk501wwf-P35GSL,Metering Unit for Generator operations,"Generator, Station 17",2025-09-11,192.169.11.137,Profibus,110,SIS-GEN,2025-08-20,2028-09-05
NSS-GEN-3791,North Substation,NSS,Generator,GEN,Generator - Zone 7,Protection Relay,1,Critical,SEL,SEL-ProtectionRelay-5234,SN-mk501wwf-G7FON5,Protection Relay for Generator operations,"Generator, Station 18",2022-03-25,192.169.11.138,DNP3,110,SIS-GEN,2025-11-27,2027-10-25
NSS-GEN-3792,North Substation,NSS,Generator,GEN,Generator - Zone 7,IED,1,Critical,SEL,SEL-IED-9053,SN-mk501wwf-20QN1U,IED for Generator operations,"Generator, Station 19",2024-09-29,192.169.11.139,OPC UA,110,SIS-GEN,2025-05-31,2028-08-07
NSS-GEN-3793,North Substation,NSS,Generator,GEN,Generator - Zone 7,IED,1,Critical,Eaton,EAT-IED-4526,SN-mk501wwf-OGO1BX,IED for Generator operations,"Generator, Station 20",2018-10-23,192.169.11.140,OPC UA,110,SIS-GEN,2025-03-27,2028-12-08
NSS-GEN-3794,North Substation,NSS,Generator,GEN,Generator - Zone 8,Voltage Transformer,2,Critical,ABB,ABB-VoltageTransformer-3539,SN-mk501wwf-Y606FS,Voltage Transformer for Generator operations,"Generator, Station 1",2017-09-26,192.169.11.141,Foundation Fieldbus,110,SIS-GEN,2025-10-31,2028-04-19
NSS-GEN-3795,North Substation,NSS,Generator,GEN,Generator - Zone 8,Current Transformer,2,Critical,GE,GE-CurrentTransformer-2491,SN-mk501wwf-HKHD5H,Current Transformer for Generator operations,"Generator, Station 2",2017-12-02,192.169.11.142,Modbus,110,SIS-GEN,2025-04-11,2027-09-04
NSS-GEN-3796,North Substation,NSS,Generator,GEN,Generator - Zone 8,HMI,1,Critical,Toshiba,TOS-HMI-7612,SN-mk501wwf-HMAD6C,HMI for Generator operations,"Generator, Station 3",2019-02-20,192.169.11.143,Modbus TCP,110,SIS-GEN,2025-08-30,2027-03-22
NSS-GEN-3797,North Substation,NSS,Generator,GEN,Generator - Zone 8,SCADA RTU,1,Critical,ABB,ABB-SCADARTU-5658,SN-mk501wwg-6K6GQE,SCADA RTU for Generator operations,"Generator, Station 4",2021-06-15,192.169.11.144,OPC UA,110,SIS-GEN,2025-10-12,2026-07-10
NSS-GEN-3798,North Substation,NSS,Generator,GEN,Generator - Zone 8,SCADA RTU,1,Critical,Eaton,EAT-SCADARTU-5205,SN-mk501wwg-KJ0TGU,SCADA RTU for Generator operations,"Generator, Station 5",2018-06-08,192.169.11.145,Ethernet/IP,110,SIS-GEN,2025-03-22,2028-10-27
NSS-GEN-3799,North Substation,NSS,Generator,GEN,Generator - Zone 8,Circuit Breaker,2,Critical,Schneider,SCH-CircuitBreaker-8728,SN-mk501wwg-TIVKQZ,Circuit Breaker for Generator operations,"Generator, Station 6",2018-01-29,192.169.11.146,HART,110,SIS-GEN,2025-06-01,2028-01-20
NSS-GEN-3800,North Substation,NSS,Generator,GEN,Generator - Zone 8,Circuit Breaker,2,Critical,Hitachi,HIT-CircuitBreaker-8301,SN-mk501wwg-VMPW0C,Circuit Breaker for Generator operations,"Generator, Station 7",2018-03-23,192.169.11.147,Modbus,110,SIS-GEN,2025-08-17,2026-01-13
NSS-GEN-3801,North Substation,NSS,Generator,GEN,Generator - Zone 8,Environmental Sensor,2,Critical,GE,GE-EnvironmentalSensor-8062,SN-mk501wwg-AAQLP7,Environmental Sensor for Generator operations,"Generator, Station 8",2022-03-01,192.169.11.148,HART,110,SIS-GEN,2025-08-04,2028-08-02
NSS-GEN-3802,North Substation,NSS,Generator,GEN,Generator - Zone 8,Metering Unit,2,Critical,ABB,ABB-MeteringUnit-2533,SN-mk501wwg-73S6BW,Metering Unit for Generator operations,"Generator, Station 9",2016-06-26,192.169.11.149,HART,110,SIS-GEN,2025-03-16,2028-11-21
NSS-GEN-3803,North Substation,NSS,Generator,GEN,Generator - Zone 8,SCADA RTU,1,Critical,Siemens,SIE-SCADARTU-5218,SN-mk501wwg-O048TF,SCADA RTU for Generator operations,"Generator, Station 10",2023-04-28,192.169.11.150,OPC UA,110,SIS-GEN,2025-01-28,2026-04-29
NSS-GEN-3804,North Substation,NSS,Generator,GEN,Generator - Zone 8,EMS Server,1,Critical,Toshiba,TOS-EMSServer-7037,SN-mk501wwg-LNLCQT,EMS Server for Generator operations,"Generator, Station 11",2023-12-25,192.169.11.151,Modbus TCP,110,SIS-GEN,2025-05-03,2026-01-16
NSS-GEN-3805,North Substation,NSS,Generator,GEN,Generator - Zone 8,IED,1,Critical,Eaton,EAT-IED-5822,SN-mk501wwg-H6MO2O,IED for Generator operations,"Generator, Station 12",2020-05-23,192.169.11.152,OPC UA,110,SIS-GEN,2025-07-09,2028-05-05
NSS-GEN-3806,North Substation,NSS,Generator,GEN,Generator - Zone 8,Protection Relay,1,Critical,Hitachi,HIT-ProtectionRelay-5173,SN-mk501wwg-S0HKRC,Protection Relay for Generator operations,"Generator, Station 13",2025-07-11,192.169.11.153,OPC UA,110,SIS-GEN,2025-06-17,2026-03-10
NSS-GEN-3807,North Substation,NSS,Generator,GEN,Generator - Zone 8,Protection Relay,1,Critical,Siemens,SIE-ProtectionRelay-8501,SN-mk501wwg-QHAN37,Protection Relay for Generator operations,"Generator, Station 14",2024-09-22,192.169.11.154,Modbus TCP,110,SIS-GEN,2025-06-26,2028-07-29
NSS-GEN-3808,North Substation,NSS,Generator,GEN,Generator - Zone 8,Voltage Transformer,2,Critical,Siemens,SIE-VoltageTransformer-2339,SN-mk501wwg-ZRFKMW,Voltage Transformer for Generator operations,"Generator, Station 15",2018-08-22,192.169.11.155,HART,110,SIS-GEN,2025-01-11,2028-12-04
NSS-GEN-3809,North Substation,NSS,Generator,GEN,Generator - Zone 8,Manual Indicator,3,Critical,ABB,ABB-ManualIndicator-4465,SN-mk501wwg-3AXLPD,Manual Indicator for Generator operations,"Generator, Station 16",2023-06-19,,,110,SIS-GEN,2025-07-31,2026-02-01
NSS-GEN-3810,North Substation,NSS,Generator,GEN,Generator - Zone 8,Metering Unit,2,Critical,ABB,ABB-MeteringUnit-9183,SN-mk501wwg-UK20EJ,Metering Unit for Generator operations,"Generator, Station 17",2020-06-15,192.169.11.157,Modbus,110,SIS-GEN,2025-07-09,2027-09-11
NSS-GEN-3811,North Substation,NSS,Generator,GEN,Generator - Zone 8,Battery Monitor,2,Critical,GE,GE-BatteryMonitor-7583,SN-mk501wwg-I16RLW,Battery Monitor for Generator operations,"Generator, Station 18",2025-05-20,192.169.11.158,Modbus,110,SIS-GEN,2025-10-22,2026-06-28
NSS-GEN-3812,North Substation,NSS,Generator,GEN,Generator - Zone 8,HMI,1,Critical,ABB,ABB-HMI-5241,SN-mk501wwg-NZ549L,HMI for Generator operations,"Generator, Station 19",2023-10-17,192.169.11.159,Ethernet/IP,110,SIS-GEN,2025-04-23,2026-09-04
NSS-GEN-3813,North Substation,NSS,Generator,GEN,Generator - Zone 8,Metering Unit,2,Critical,ABB,ABB-MeteringUnit-5556,SN-mk501wwg-LHPI6T,Metering Unit for Generator operations,"Generator, Station 20",2021-01-20,192.169.11.160,Modbus,110,SIS-GEN,2025-07-07,2026-12-11
NSS-GEN-3814,North Substation,NSS,Generator,GEN,Generator - Zone 9,Circuit Breaker,2,Critical,Eaton,EAT-CircuitBreaker-4894,SN-mk501wwg-809SBE,Circuit Breaker for Generator operations,"Generator, Station 1",2024-01-26,192.169.11.161,Profibus,110,SIS-GEN,2025-12-16,2027-12-26
NSS-GEN-3815,North Substation,NSS,Generator,GEN,Generator - Zone 9,SCADA RTU,1,Critical,ABB,ABB-SCADARTU-7651,SN-mk501wwg-DUGAKT,SCADA RTU for Generator operations,"Generator, Station 2",2019-03-13,192.169.11.162,DNP3,110,SIS-GEN,2025-10-25,2028-12-16
NSS-GEN-3816,North Substation,NSS,Generator,GEN,Generator - Zone 9,Circuit Breaker,2,Critical,Schneider,SCH-CircuitBreaker-6637,SN-mk501wwg-JRGVAU,Circuit Breaker for Generator operations,"Generator, Station 3",2019-04-05,192.169.11.163,HART,110,SIS-GEN,2025-03-26,2026-01-17
NSS-GEN-3817,North Substation,NSS,Generator,GEN,Generator - Zone 9,Manual Indicator,3,Critical,Toshiba,TOS-ManualIndicator-8127,SN-mk501wwg-R7WNBP,Manual Indicator for Generator operations,"Generator, Station 4",2020-04-24,,,110,SIS-GEN,2025-06-19,2027-01-02
NSS-GEN-3818,North Substation,NSS,Generator,GEN,Generator - Zone 9,SCADA RTU,1,Critical,SEL,SEL-SCADARTU-5250,SN-mk501wwg-0CR7QG,SCADA RTU for Generator operations,"Generator, Station 5",2022-10-18,192.169.11.165,IEC 61850,110,SIS-GEN,2025-01-14,2026-11-10
NSS-GEN-3819,North Substation,NSS,Generator,GEN,Generator - Zone 9,Capacitor Bank Controller,2,Critical,Toshiba,TOS-CapacitorBankController-1201,SN-mk501wwg-IW2VD0,Capacitor Bank Controller for Generator operations,"Generator, Station 6",2024-07-04,192.169.11.166,HART,110,SIS-GEN,2025-10-27,2026-02-27
NSS-GEN-3820,North Substation,NSS,Generator,GEN,Generator - Zone 9,Metering Unit,2,Critical,Toshiba,TOS-MeteringUnit-1426,SN-mk501wwg-K963IH,Metering Unit for Generator operations,"Generator, Station 7",2022-02-26,192.169.11.167,Modbus,110,SIS-GEN,2025-08-25,2028-05-30
NSS-GEN-3821,North Substation,NSS,Generator,GEN,Generator - Zone 9,Phasor Measurement Unit,1,Critical,Siemens,SIE-PhasorMeasurementUnit-2323,SN-mk501wwg-V29TQZ,Phasor Measurement Unit for Generator operations,"Generator, Station 8",2023-02-28,192.169.11.168,DNP3,110,SIS-GEN,2025-03-02,2028-08-13
NSS-GEN-3822,North Substation,NSS,Generator,GEN,Generator - Zone 9,Current Transformer,2,Critical,Eaton,EAT-CurrentTransformer-6486,SN-mk501wwg-O294LH,Current Transformer for Generator operations,"Generator, Station 9",2018-06-29,192.169.11.169,Modbus,110,SIS-GEN,2025-06-09,2028-06-27
NSS-GEN-3823,North Substation,NSS,Generator,GEN,Generator - Zone 9,Phasor Measurement Unit,1,Critical,Hitachi,HIT-PhasorMeasurementUnit-9092,SN-mk501wwh-RGFX5H,Phasor Measurement Unit for Generator operations,"Generator, Station 10",2018-02-15,192.169.11.170,DNP3,110,SIS-GEN,2025-07-02,2026-03-17
NSS-GEN-3824,North Substation,NSS,Generator,GEN,Generator - Zone 9,IED,1,Critical,Toshiba,TOS-IED-8328,SN-mk501wwh-2VL6FW,IED for Generator operations,"Generator, Station 11",2020-01-21,192.169.11.171,IEC 61850,110,SIS-GEN,2025-12-05,2027-01-30
NSS-GEN-3825,North Substation,NSS,Generator,GEN,Generator - Zone 9,Current Transformer,2,Critical,ABB,ABB-CurrentTransformer-5966,SN-mk501wwh-HP03AC,Current Transformer for Generator operations,"Generator, Station 12",2020-08-07,192.169.11.172,Profibus,110,SIS-GEN,2025-12-11,2026-01-21
NSS-GEN-3826,North Substation,NSS,Generator,GEN,Generator - Zone 9,Metering Unit,2,Critical,Schneider,SCH-MeteringUnit-7906,SN-mk501wwh-FCOXC1,Metering Unit for Generator operations,"Generator, Station 13",2020-05-30,192.169.11.173,Profibus,110,SIS-GEN,2025-01-22,2026-10-25
NSS-GEN-3827,North Substation,NSS,Generator,GEN,Generator - Zone 9,IED,1,Critical,Eaton,EAT-IED-3345,SN-mk501wwh-R7AWYU,IED for Generator operations,"Generator, Station 14",2016-04-22,192.169.11.174,Modbus TCP,110,SIS-GEN,2025-09-22,2027-04-11
NSS-GEN-3828,North Substation,NSS,Generator,GEN,Generator - Zone 9,Metering Unit,2,Critical,Eaton,EAT-MeteringUnit-9405,SN-mk501wwh-24TNPE,Metering Unit for Generator operations,"Generator, Station 15",2024-03-13,192.169.11.175,HART,110,SIS-GEN,2025-07-18,2027-10-27
NSS-GEN-3829,North Substation,NSS,Generator,GEN,Generator - Zone 9,SCADA RTU,1,Critical,Eaton,EAT-SCADARTU-6149,SN-mk501wwh-FSXMMV,SCADA RTU for Generator operations,"Generator, Station 16",2019-05-11,192.169.11.176,IEC 61850,110,SIS-GEN,2025-04-23,2026-05-30
NSS-GEN-3830,North Substation,NSS,Generator,GEN,Generator - Zone 9,Protection Relay,1,Critical,Siemens,SIE-ProtectionRelay-4396,SN-mk501wwh-WQWOLL,Protection Relay for Generator operations,"Generator, Station 17",2025-06-04,192.169.11.177,Ethernet/IP,110,SIS-GEN,2025-01-26,2028-02-18
NSS-GEN-3831,North Substation,NSS,Generator,GEN,Generator - Zone 9,Environmental Sensor,2,Critical,ABB,ABB-EnvironmentalSensor-4002,SN-mk501wwh-QILKPR,Environmental Sensor for Generator operations,"Generator, Station 18",2025-09-09,192.169.11.178,Modbus,110,SIS-GEN,2025-11-21,2028-08-23
NSS-GEN-3832,North Substation,NSS,Generator,GEN,Generator - Zone 9,Circuit Breaker,2,Critical,Hitachi,HIT-CircuitBreaker-7066,SN-mk501wwh-IFCRKD,Circuit Breaker for Generator operations,"Generator, Station 19",2023-07-27,192.169.11.179,Modbus,110,SIS-GEN,2025-09-03,2027-11-23
NSS-GEN-3833,North Substation,NSS,Generator,GEN,Generator - Zone 9,Environmental Sensor,2,Critical,Siemens,SIE-EnvironmentalSensor-1996,SN-mk501wwh-UY37LW,Environmental Sensor for Generator operations,"Generator, Station 20",2023-06-06,192.169.11.180,Profibus,110,SIS-GEN,2025-05-21,2027-12-29
NSS-GEN-3834,North Substation,NSS,Generator,GEN,Generator - Zone 10,IED,1,Critical,SEL,SEL-IED-8284,SN-mk501wwh-KGDI1Q,IED for Generator operations,"Generator, Station 1",2023-10-25,192.169.11.181,IEC 61850,110,SIS-GEN,2025-11-15,2026-04-16
NSS-GEN-3835,North Substation,NSS,Generator,GEN,Generator - Zone 10,Tap Changer Controller,2,Critical,Siemens,SIE-TapChangerController-5394,SN-mk501wwh-ERECM6,Tap Changer Controller for Generator operations,"Generator, Station 2",2020-12-13,192.169.11.182,Modbus,110,SIS-GEN,2025-08-15,2027-06-18
NSS-GEN-3836,North Substation,NSS,Generator,GEN,Generator - Zone 10,Battery Monitor,2,Critical,Schneider,SCH-BatteryMonitor-6659,SN-mk501wwh-0D9YFP,Battery Monitor for Generator operations,"Generator, Station 3",2025-12-03,192.169.11.183,Foundation Fieldbus,110,SIS-GEN,2025-05-22,2027-08-09
NSS-GEN-3837,North Substation,NSS,Generator,GEN,Generator - Zone 10,Environmental Sensor,2,Critical,Eaton,EAT-EnvironmentalSensor-4220,SN-mk501wwh-JYXB4C,Environmental Sensor for Generator operations,"Generator, Station 4",2023-07-28,192.169.11.184,Modbus,110,SIS-GEN,2025-01-17,2028-04-25
