tag_id,plant,plant_code,unit,unit_code,area,device_type,security_tier,criticality,manufacturer,model,serial_number,description,location,installation_date,expected_ip,expected_protocol,vlan,safety_system,last_maintenance,warranty_expires
TMMTX-BDY-0625,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 1,Geometry Station,1,Critical,Rockwell,ROC-GeometryStation-1426,SN-MTDQ659MHP,Geometry Station for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 9",2023-03-06,192.168.12.12,EtherCAT,100,,2025-12-24,2026-02-25
TMMTX-BDY-0626,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 1,Geometry Station,1,Critical,ABB,ABB-GeometryStation-8074,SN-BPSOLYQ49C,Geometry Station for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 6",2024-10-01,192.168.12.12,OPC UA,100,,2025-02-11,2026-11-16
TMMTX-BDY-0627,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 1,Geometry Station,1,Critical,Kawasaki,KAW-GeometryStation-2924,SN-9X5VYXV4OP,Geometry Station for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 4",2023-02-04,192.168.12.12,Ethernet/IP,100,,2025-07-24,2027-04-29
TMMTX-BDY-0628,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 1,Geometry Station,1,Critical,Pilz,PIL-GeometryStation-7426,SN-AA4URREI1Y,Geometry Station for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 5",2021-08-07,192.168.12.12,EtherCAT,100,,2025-12-07,2027-04-11
TMMTX-BDY-0629,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,Geometry Station,1,Critical,ABB,ABB-GeometryStation-4349,SN-8VP89LG02D,Geometry Station for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 5",2024-12-17,192.168.12.12,Ethernet/IP,100,,2025-09-10,2026-03-21
TMMTX-BDY-0630,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 1,Geometry Station,1,Critical,Rockwell,ROC-GeometryStation-8801,SN-Y6WH6846L5,Geometry Station for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 2",2025-05-16,192.168.12.12,Modbus TCP,100,,2025-03-14,2027-09-13
TMMTX-BDY-0631,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,Geometry Station,1,Critical,Fronius,FRO-GeometryStation-6508,SN-9GTMGOMC8V,Geometry Station for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 3",2021-11-08,192.168.12.12,Modbus TCP,100,,2025-04-13,2027-02-22
TMMTX-BDY-0632,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 1,Geometry Station,1,Critical,ABB,ABB-GeometryStation-9000,SN-2QO6UPA6AI,Geometry Station for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 2",2025-02-19,192.168.12.12,EtherCAT,100,,2025-03-09,2027-08-03
TMMTX-BDY-0633,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,Geometry Station,1,Critical,ABB,ABB-GeometryStation-1530,SN-7RZJE8876T,Geometry Station for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 7",2020-10-28,192.168.12.12,EtherCAT,100,,2025-06-20,2026-02-23
TMMTX-BDY-0634,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 2,Geometry Station,1,Critical,Fronius,FRO-GeometryStation-5310,SN-F4P6G6DBPT,Geometry Station for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 8",2020-03-04,192.168.12.12,Ethernet/IP,100,,2025-07-19,2026-04-16
TMMTX-BDY-0635,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 1,Safety Controller,1,Critical,Fronius,FRO-SafetyController-4679,SN-FFHILDNSJ4,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 5",2024-01-26,192.168.12.12,Modbus TCP,100,SIS-BDY,2025-11-20,2026-09-23
TMMTX-BDY-0636,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 4,Safety Controller,1,Critical,Siemens,SIE-SafetyController-2196,SN-3CO9YQO53N,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 7",2022-03-26,192.168.12.12,PROFINET,100,SIS-BDY,2025-05-13,2027-03-17
TMMTX-BDY-0637,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,Safety Controller,1,Critical,ABB,ABB-SafetyController-5019,SN-WE3WLGB6J6,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 6",2023-05-16,192.168.12.12,OPC UA,100,SIS-BDY,2025-12-08,2027-06-28
TMMTX-BDY-0638,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 1,Safety Controller,1,Critical,Lincoln Electric,LIN-SafetyController-3737,SN-10AK3UHAY3,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 9",2021-09-08,192.168.12.12,Modbus TCP,100,SIS-BDY,2025-10-22,2026-09-11
TMMTX-BDY-0639,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 4,Safety Controller,1,Critical,Siemens,SIE-SafetyController-8606,SN-IX59F517QF,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 1",2025-03-21,192.168.12.12,Ethernet/IP,100,SIS-BDY,2025-06-02,2026-02-15
TMMTX-BDY-0640,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 4,Safety Controller,1,Critical,Lincoln Electric,LIN-SafetyController-8975,SN-OYG4OJHQOQ,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 9",2021-09-22,192.168.12.12,OPC UA,100,SIS-BDY,2025-12-22,2028-01-04
TMMTX-BDY-0641,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 1,Safety Controller,1,Critical,Pilz,PIL-SafetyController-5697,SN-LFEB4FLHDA,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 1",2024-05-28,192.168.12.12,EtherCAT,100,SIS-BDY,2025-08-16,2027-02-28
TMMTX-BDY-0642,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 2,Safety Controller,1,Critical,Kawasaki,KAW-SafetyController-4252,SN-QH78NIE7DD,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 2",2021-09-22,192.168.12.12,PROFINET,100,SIS-BDY,2025-04-04,2026-06-08
TMMTX-BDY-0643,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 1,Safety Controller,1,Critical,Siemens,SIE-SafetyController-6941,SN-JHBDN0HE69,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 9",2022-08-07,192.168.12.12,Ethernet/IP,100,SIS-BDY,2025-06-08,2026-08-28
TMMTX-BDY-0644,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 2,Safety Controller,1,Critical,Bosch Rexroth,BOS-SafetyController-3132,SN-5H8A8D4QC4,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 9",2022-01-22,192.168.12.12,EtherCAT,100,SIS-BDY,2025-10-05,2027-02-18
TMMTX-BDY-0645,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 4,Safety Controller,1,Critical,Bosch Rexroth,BOS-SafetyController-6128,SN-N891MXAUKV,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 10",2024-08-21,192.168.12.12,OPC UA,100,SIS-BDY,2025-10-02,2027-03-05
TMMTX-BDY-0646,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,Safety Controller,1,Critical,ABB,ABB-SafetyController-5852,SN-7BZ2CR8Q4J,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 10",2022-04-30,192.168.12.12,Modbus TCP,100,SIS-BDY,2025-01-31,2026-10-28
TMMTX-BDY-0647,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,Safety Controller,1,Critical,Pilz,PIL-SafetyController-9492,SN-A5MFE0Q5CP,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 5",2025-01-25,192.168.12.12,EtherCAT,100,SIS-BDY,2025-06-18,2027-02-15
TMMTX-BDY-0648,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 4,Safety Controller,1,Critical,Kawasaki,KAW-SafetyController-1739,SN-C0P061ZER7,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 5",2025-10-03,192.168.12.12,PROFINET,100,SIS-BDY,2025-03-24,2027-07-16
TMMTX-BDY-0649,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 2,Safety Controller,1,Critical,SICK,SIC-SafetyController-5764,SN-3A1TRPOJZW,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 5",2024-09-07,192.168.12.12,EtherCAT,100,SIS-BDY,2025-09-10,2027-03-30
TMMTX-BDY-0650,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,Safety Controller,1,Critical,ABB,ABB-SafetyController-3763,SN-HZ44479ELF,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 5",2023-10-04,192.168.12.12,PROFINET,100,SIS-BDY,2026-01-18,2027-04-11
TMMTX-BDY-0651,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 4,Safety Controller,1,Critical,Lincoln Electric,LIN-SafetyController-4849,SN-EEP8NAU8RG,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 7",2024-05-22,192.168.12.12,Modbus TCP,100,SIS-BDY,2025-02-15,2027-11-28
TMMTX-BDY-0652,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 4,Safety Controller,1,Critical,Kawasaki,KAW-SafetyController-2984,SN-MVV5RFVCLB,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 9",2023-09-26,192.168.12.12,EtherCAT,100,SIS-BDY,2025-03-02,2027-11-10
TMMTX-BDY-0653,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 1,Safety Controller,1,Critical,Rockwell,ROC-SafetyController-7418,SN-OVET80GVUB,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 10",2021-03-05,192.168.12.12,EtherCAT,100,SIS-BDY,2025-04-24,2027-03-26
TMMTX-BDY-0654,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 2,Safety Controller,1,Critical,Siemens,SIE-SafetyController-5247,SN-9IIVIA2194,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 4",2022-11-09,192.168.12.12,Modbus TCP,100,SIS-BDY,2025-09-23,2026-09-25
TMMTX-BDY-0655,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,Safety Controller,1,Critical,Rockwell,ROC-SafetyController-2827,SN-W3H11EMR5H,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 3",2021-06-25,192.168.12.12,OPC UA,100,SIS-BDY,2025-11-03,2026-09-22
TMMTX-BDY-0656,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 4,Safety Controller,1,Critical,Fronius,FRO-SafetyController-7103,SN-WMX62C4J9U,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 7",2025-05-12,192.168.12.12,Ethernet/IP,100,SIS-BDY,2025-11-17,2027-11-21
TMMTX-BDY-0657,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,Safety Controller,1,Critical,Siemens,SIE-SafetyController-1551,SN-M9JCQXX96Y,Safety Controller for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 4",2022-07-18,192.168.12.12,Ethernet/IP,100,SIS-BDY,2025-05-12,2027-07-25
TMMTX-BDY-0658,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,HMI Panel,1,Critical,Pilz,PIL-HMIPanel-9295,SN-I2LOS71D84,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 2",2024-09-23,192.168.12.12,EtherCAT,100,,2026-01-19,2026-04-28
TMMTX-BDY-0659,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 4,HMI Panel,1,Critical,Bosch Rexroth,BOS-HMIPanel-5621,SN-60UUWLXNGZ,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 9",2024-08-20,192.168.12.12,PROFINET,100,,2025-12-01,2027-05-27
TMMTX-BDY-0660,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,HMI Panel,1,Critical,ABB,ABB-HMIPanel-6246,SN-GY7EFEBRVH,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 3",2024-01-23,192.168.12.12,Ethernet/IP,100,,2025-04-24,2027-09-16
TMMTX-BDY-0661,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 2,HMI Panel,1,Critical,Kawasaki,KAW-HMIPanel-8752,SN-V7SUYI2S0O,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 3",2021-02-14,192.168.12.12,OPC UA,100,,2025-10-28,2027-09-16
TMMTX-BDY-0662,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 4,HMI Panel,1,Critical,Bosch Rexroth,BOS-HMIPanel-3161,SN-L0GFT6IQPI,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 8",2022-10-29,192.168.12.12,Modbus TCP,100,,2025-12-16,2026-03-05
TMMTX-BDY-0663,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 2,HMI Panel,1,Critical,Rockwell,ROC-HMIPanel-8597,SN-YZRIR5HIG6,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 1",2022-01-29,192.168.12.12,EtherCAT,100,,2025-07-09,2027-03-31
TMMTX-BDY-0664,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,HMI Panel,1,Critical,Siemens,SIE-HMIPanel-3987,SN-IL7O5HW0FJ,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 4",2023-07-25,192.168.12.12,Ethernet/IP,100,,2025-06-07,2027-06-08
TMMTX-BDY-0665,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 1,HMI Panel,1,Critical,Bosch Rexroth,BOS-HMIPanel-7210,SN-O3L8QZWCUZ,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 10",2021-03-24,192.168.12.12,PROFINET,100,,2025-07-26,2027-12-24
TMMTX-BDY-0666,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,HMI Panel,1,Critical,Fanuc,FAN-HMIPanel-1034,SN-M62T7EW3U3,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 9",2022-11-29,192.168.12.12,OPC UA,100,,2025-08-12,2027-06-05
TMMTX-BDY-0667,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,HMI Panel,1,Critical,Rockwell,ROC-HMIPanel-8226,SN-KTB7D3R89G,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 8",2021-03-12,192.168.12.12,PROFINET,100,,2025-08-04,2026-09-14
TMMTX-BDY-0668,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 2,HMI Panel,1,Critical,Siemens,SIE-HMIPanel-3671,SN-UKK8P1KV65,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 1",2022-02-17,192.168.12.12,EtherCAT,100,,2025-10-16,2026-09-24
TMMTX-BDY-0669,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,HMI Panel,1,Critical,Pilz,PIL-HMIPanel-5875,SN-YMZJ3Y7J17,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 9",2020-02-02,192.168.12.12,Modbus TCP,100,,2025-08-07,2027-01-10
TMMTX-BDY-0670,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 2,HMI Panel,1,Critical,Rockwell,ROC-HMIPanel-2722,SN-AZNYV5ZWJ9,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 8",2025-07-24,192.168.12.12,Modbus TCP,100,,2025-03-18,2027-05-31
TMMTX-BDY-0671,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 2,HMI Panel,1,Critical,Fronius,FRO-HMIPanel-8757,SN-8MHNFX2SWQ,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 8",2025-07-19,192.168.12.12,OPC UA,100,,2025-12-25,2026-09-08
TMMTX-BDY-0672,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,HMI Panel,1,Critical,Kawasaki,KAW-HMIPanel-9446,SN-ZL5BWBDUO1,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 3",2025-08-11,192.168.12.12,OPC UA,100,,2025-11-13,2026-02-13
TMMTX-BDY-0673,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,HMI Panel,1,Critical,Siemens,SIE-HMIPanel-7220,SN-Y17MKOLDR8,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 8",2024-01-05,192.168.12.12,Modbus TCP,100,,2025-04-30,2027-01-14
TMMTX-BDY-0674,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 4,HMI Panel,1,Critical,Kawasaki,KAW-HMIPanel-3867,SN-986OJ95JY5,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 5",2025-08-15,192.168.12.12,EtherCAT,100,,2025-07-04,2027-03-16
TMMTX-BDY-0675,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 1,HMI Panel,1,Critical,Siemens,SIE-HMIPanel-8896,SN-0E8Q6E2K7X,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 2",2021-07-11,192.168.12.12,Modbus TCP,100,,2025-03-18,2026-08-14
TMMTX-BDY-0676,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 1,HMI Panel,1,Critical,Bosch Rexroth,BOS-HMIPanel-3282,SN-JK4H97DHMH,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 6",2024-03-04,192.168.12.12,EtherCAT,100,,2025-10-24,2026-04-10
TMMTX-BDY-0677,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,HMI Panel,1,Critical,Rockwell,ROC-HMIPanel-7361,SN-M2WD662BEM,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 6",2022-10-03,192.168.12.12,OPC UA,100,,2025-05-23,2027-01-18
TMMTX-BDY-0678,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 2,HMI Panel,1,Critical,ABB,ABB-HMIPanel-1787,SN-M2I2STB683,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 5",2021-04-13,192.168.12.12,OPC UA,100,,2025-06-14,2026-11-06
TMMTX-BDY-0679,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 4,HMI Panel,1,Critical,Fanuc,FAN-HMIPanel-9253,SN-2W53X89XYX,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 1",2021-09-12,192.168.12.12,EtherCAT,100,,2025-10-07,2026-10-19
TMMTX-BDY-0680,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 1,HMI Panel,1,Critical,Fronius,FRO-HMIPanel-7536,SN-U0OISPUEJW,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 1",2025-01-30,192.168.12.12,OPC UA,100,,2025-06-13,2026-10-29
TMMTX-BDY-0681,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 2,HMI Panel,1,Critical,Rockwell,ROC-HMIPanel-5395,SN-SSGO0AT1WR,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 1",2020-11-27,192.168.12.12,PROFINET,100,,2025-05-18,2027-07-10
TMMTX-BDY-0682,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 4,HMI Panel,1,Critical,Kawasaki,KAW-HMIPanel-2852,SN-XT62QVFD3C,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 3",2024-03-11,192.168.12.12,Modbus TCP,100,,2025-06-17,2026-06-21
TMMTX-BDY-0683,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,HMI Panel,1,Critical,Fronius,FRO-HMIPanel-1130,SN-895YU3IYWR,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 4",2025-09-05,192.168.12.12,EtherCAT,100,,2025-11-09,2026-05-03
TMMTX-BDY-0684,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 2,HMI Panel,1,Critical,Lincoln Electric,LIN-HMIPanel-7913,SN-Y5YXQB1RTL,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 5",2020-09-07,192.168.12.12,Modbus TCP,100,,2025-09-28,2026-04-07
TMMTX-BDY-0685,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,HMI Panel,1,Critical,Rockwell,ROC-HMIPanel-1505,SN-8QLDNTJ19K,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 7",2022-12-31,192.168.12.12,Modbus TCP,100,,2025-10-18,2027-02-24
TMMTX-BDY-0686,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 1,HMI Panel,1,Critical,Fronius,FRO-HMIPanel-6828,SN-PUIFH9LO0J,HMI Panel for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 8",2024-09-18,192.168.12.12,PROFINET,100,,2025-07-18,2026-07-01
TMMTX-BDY-0687,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 2,Servo Actuator,2,High,Siemens,SIE-ServoActuator-5779,SN-P5S4U11NPN,Servo Actuator for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 1",2025-02-11,192.168.12.12,Ethernet/IP,100,,2025-12-30,2027-08-20
TMMTX-BDY-0688,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 1,Servo Actuator,2,High,SICK,SIC-ServoActuator-4882,SN-0R6LVO84SY,Servo Actuator for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 1",2020-02-27,192.168.12.12,OPC UA,100,,2025-01-29,2027-03-24
TMMTX-BDY-0689,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 2,Servo Actuator,2,High,Kawasaki,KAW-ServoActuator-9495,SN-9J70MV9RPV,Servo Actuator for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 4",2024-10-04,192.168.12.12,EtherCAT,100,,2025-06-20,2027-01-18
TMMTX-BDY-0690,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 1,Servo Actuator,2,High,ABB,ABB-ServoActuator-8934,SN-HMXCB8HMRU,Servo Actuator for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 4",2023-02-08,192.168.12.12,PROFINET,100,,2025-05-20,2026-08-14
TMMTX-BDY-0691,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,Servo Actuator,2,High,Rockwell,ROC-ServoActuator-6189,SN-KVG2ZJCLC0,Servo Actuator for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 5",2021-07-16,192.168.12.12,PROFINET,100,,2025-07-19,2027-11-23
TMMTX-BDY-0692,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 1,Servo Actuator,2,High,ABB,ABB-ServoActuator-5908,SN-VSANDM24V7,Servo Actuator for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 10",2020-06-12,192.168.12.12,OPC UA,100,,2025-02-14,2026-10-16
TMMTX-BDY-0693,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 4,Servo Actuator,2,High,Lincoln Electric,LIN-ServoActuator-1545,SN-DAPHEYXVFB,Servo Actuator for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 7",2021-04-11,192.168.12.12,Modbus TCP,100,,2025-11-20,2027-06-21
TMMTX-BDY-0694,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 4,Servo Actuator,2,High,Siemens,SIE-ServoActuator-1965,SN-653K5KBPLR,Servo Actuator for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 7",2020-06-01,192.168.12.12,OPC UA,100,,2025-02-11,2026-12-24
TMMTX-BDY-0695,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 2,Servo Actuator,2,High,Fronius,FRO-ServoActuator-4412,SN-XM67FF9RRX,Servo Actuator for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 7",2021-06-14,192.168.12.12,EtherCAT,100,,2025-10-19,2026-07-30
TMMTX-BDY-0696,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 4,Servo Actuator,2,High,Kawasaki,KAW-ServoActuator-8286,SN-ET16JLOHS5,Servo Actuator for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 9",2021-06-06,192.168.12.12,Modbus TCP,100,,2025-06-09,2026-07-20
TMMTX-BDY-0697,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 4,Servo Actuator,2,High,SICK,SIC-ServoActuator-7421,SN-9EQ3DK6PRE,Servo Actuator for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 7",2020-02-09,192.168.12.12,OPC UA,100,,2025-08-09,2027-04-30
TMMTX-BDY-0698,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 4,Servo Actuator,2,High,Bosch Rexroth,BOS-ServoActuator-1440,SN-4GFYFX9HBW,Servo Actuator for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 9",2024-04-15,192.168.12.12,Modbus TCP,100,,2026-01-20,2027-05-24
TMMTX-BDY-0699,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 4,Servo Actuator,2,High,Siemens,SIE-ServoActuator-7314,SN-78XJQSKZYK,Servo Actuator for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 10",2020-07-22,192.168.12.12,Ethernet/IP,100,,2025-03-12,2026-11-04
TMMTX-BDY-0700,Texas Manufacturing,TMMTX,Body Shop,BDY,Body Shop - Zone 3,Servo Actuator,2,High,ABB,ABB-ServoActuator-8681,SN-WGAS5LQU40,Servo Actuator for Tundra/Tacoma/Sequoia production,"San Antonio, TX, Building A, Area 9",2023-12-14,192.168.12.12,Modbus TCP,100,,2025-10-17,2028-01-17
